	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Source Power: CBP	Source Power: TxOPhCz	Thickness: CBP	Thickness: TxOPhCz	State: CBP	State: TxOPhCz	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz
833	17:24:59	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
834	17:25:00	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
835	17:25:02	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
836	17:25:02	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
837	17:25:03	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
838	17:25:04	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
839	17:25:05	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
840	17:25:06	0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
841	17:25:08	-0.002	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
842	17:25:08	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
843	17:25:09	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
844	17:25:10	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
845	17:25:11	0.003	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
846	17:25:12	-0.003	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
847	17:25:13	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
848	17:25:14	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
849	17:25:15	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
850	17:25:16	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
851	17:25:17	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
852	17:25:18	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
853	17:25:19	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
854	17:25:20	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
855	17:25:21	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
856	17:25:23	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
857	17:25:23	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
858	17:25:25	0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
859	17:25:25	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
860	17:25:26	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
861	17:25:27	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
862	17:25:29	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
863	17:25:29	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
864	17:25:31	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
865	17:25:31	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
866	17:25:32	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
867	17:25:33	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
868	17:25:35	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
869	17:25:35	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
870	17:25:37	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
871	17:25:37	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
872	17:25:38	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
873	17:25:40	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
874	17:25:41	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
875	17:25:41	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
876	17:25:43	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
877	17:25:43	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
878	17:25:44	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
879	17:25:46	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
880	17:25:46	0.004	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
881	17:25:47	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
882	17:25:48	-0.005	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
883	17:25:49	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
884	17:25:50	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
885	17:25:51	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
886	17:25:53	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
887	17:25:53	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
888	17:25:54	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
889	17:25:55	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
890	17:25:56	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
891	17:25:57	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
892	17:25:59	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
893	17:25:59	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
894	17:26:00	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
895	17:26:01	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
896	17:26:02	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
897	17:26:03	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
898	17:26:05	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
899	17:26:05	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
