	Timestamp	Filtered Rate: CBP	Filtered Rate: F-BsubPc	Source Power: CBP	Source Power: F-BsubPc	Thickness: CBP	Thickness: F-BsubPc	State: CBP	State: F-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: F-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: F-BsubPc
3114	15:41:28	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3115	15:41:29	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	757
3116	15:41:30	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	762
3117	15:41:31	0.000	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3118	15:41:32	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3119	15:41:33	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3120	15:41:34	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	756
3121	15:41:35	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3122	15:41:36	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3123	15:41:37	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3124	15:41:38	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3125	15:41:39	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3126	15:41:40	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3127	15:41:41	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3128	15:41:42	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	762
3129	15:41:43	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3130	15:41:44	0.000	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3131	15:41:45	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3132	15:41:46	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3133	15:41:47	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3134	15:41:48	0.000	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	761
3135	15:41:49	0.001	0.011	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3136	15:41:50	0.000	0.010	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3137	15:41:51	0.001	0.010	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3138	15:41:52	0.001	0.010	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3139	15:41:53	0.001	0.010	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3140	15:41:54	0.001	0.010	22.886	20.632	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3141	15:41:55	0.001	0.010	22.886	20.633	0.002	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3142	15:41:56	0.001	0.010	22.886	20.633	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3143	15:41:57	0.000	0.010	22.886	20.633	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	757
3144	15:41:58	0.001	0.010	22.886	20.633	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3145	15:41:59	0.000	0.011	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3146	15:42:00	0.001	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3147	15:42:01	0.001	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3148	15:42:02	0.001	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3149	15:42:03	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3150	15:42:04	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3151	15:42:05	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3152	15:42:06	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3153	15:42:07	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3154	15:42:08	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3155	15:42:09	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3156	15:42:10	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3157	15:42:11	0.000	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3158	15:42:12	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	757
3159	15:42:13	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3160	15:42:14	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3161	15:42:15	0.001	0.010	22.886	20.629	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3162	15:42:16	0.001	0.010	22.886	20.629	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3163	15:42:17	0.001	0.010	22.886	20.629	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3164	15:42:18	0.000	0.010	22.886	20.629	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3165	15:42:19	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	761
3166	15:42:20	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3167	15:42:21	0.001	0.011	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3168	15:42:22	0.001	0.011	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3169	15:42:23	0.001	0.011	22.886	20.627	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3170	15:42:24	0.001	0.011	22.886	20.627	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3171	15:42:25	0.001	0.011	22.886	20.627	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3172	15:42:26	0.001	0.011	22.886	20.627	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3173	15:42:27	0.001	0.011	22.886	20.625	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3174	15:42:28	0.001	0.011	22.886	20.625	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	761
3175	15:42:29	0.001	0.011	22.886	20.625	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3176	15:42:30	0.001	0.011	22.886	20.625	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3177	15:42:31	0.001	0.010	22.886	20.628	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3178	15:42:32	0.001	0.010	22.886	20.628	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3179	15:42:33	0.001	0.011	22.886	20.628	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3180	15:42:34	0.001	0.010	22.886	20.628	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3181	15:42:35	0.001	0.011	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3182	15:42:36	0.001	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3183	15:42:37	0.001	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3184	15:42:38	-0.000	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3185	15:42:39	0.001	0.010	22.886	20.628	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3186	15:42:40	0.001	0.010	22.886	20.628	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3187	15:42:41	0.001	0.010	22.886	20.628	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3188	15:42:42	0.000	0.010	22.886	20.628	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3189	15:42:43	0.001	0.010	22.886	20.632	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3190	15:42:44	0.001	0.010	22.886	20.632	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	761
3191	15:42:45	0.001	0.010	22.886	20.632	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3192	15:42:46	0.001	0.010	22.886	20.632	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3193	15:42:47	0.001	0.010	22.886	20.633	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3194	15:42:48	0.001	0.010	22.886	20.633	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3195	15:42:49	0.001	0.010	22.886	20.633	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	761
3196	15:42:50	0.001	0.010	22.886	20.633	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3197	15:42:51	0.001	0.010	22.886	20.629	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3198	15:42:52	0.001	0.010	22.886	20.629	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3199	15:42:53	0.001	0.010	22.886	20.629	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3200	15:42:54	0.001	0.010	22.886	20.629	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3201	15:42:55	0.000	0.010	22.886	20.628	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3202	15:42:56	0.001	0.010	22.886	20.628	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3203	15:42:57	0.001	0.010	22.886	20.628	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3204	15:42:58	-0.000	0.010	22.886	20.628	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3205	15:42:59	0.001	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3206	15:43:00	0.001	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3207	15:43:01	0.001	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	757
3208	15:43:02	0.001	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3209	15:43:03	-0.000	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3210	15:43:04	0.001	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	762
3211	15:43:05	0.001	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3212	15:43:06	0.000	0.010	22.886	20.630	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	757
3213	15:43:07	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	757
3214	15:43:08	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3215	15:43:09	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3216	15:43:10	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3217	15:43:11	0.000	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3218	15:43:12	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3219	15:43:13	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3220	15:43:14	0.000	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3221	15:43:15	0.001	0.010	22.886	20.634	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3222	15:43:16	0.000	0.010	22.886	20.634	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3223	15:43:17	0.001	0.010	22.886	20.634	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3224	15:43:18	0.001	0.010	22.886	20.634	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3225	15:43:19	0.001	0.010	22.886	20.633	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3226	15:43:20	0.001	0.010	22.886	20.633	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3227	15:43:21	0.001	0.010	22.886	20.633	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	761
3228	15:43:22	0.000	0.010	22.886	20.633	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3229	15:43:23	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	761
3230	15:43:24	-0.000	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3231	15:43:25	0.000	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3232	15:43:26	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3233	15:43:27	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3234	15:43:28	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3235	15:43:29	0.000	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3236	15:43:30	0.001	0.010	22.886	20.631	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3237	15:43:31	0.000	0.010	22.886	20.632	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3238	15:43:32	0.001	0.010	22.886	20.632	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3239	15:43:33	0.000	0.010	22.886	20.632	0.002	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3240	15:43:34	0.001	0.010	22.886	20.632	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3241	15:43:35	0.001	0.010	22.886	20.628	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3242	15:43:36	0.001	0.010	22.886	20.628	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3243	15:43:37	0.001	0.010	22.886	20.628	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3244	15:43:38	0.000	0.010	22.886	20.628	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	757
3245	15:43:39	0.002	0.010	22.886	20.628	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3246	15:43:40	-0.000	0.010	22.886	20.628	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3247	15:43:41	0.001	0.010	22.886	20.628	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3248	15:43:42	0.001	0.010	22.886	20.628	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3249	15:43:43	0.001	0.010	22.886	20.629	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	761
3250	15:43:44	0.001	0.010	22.886	20.629	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3251	15:43:45	0.000	0.010	22.886	20.629	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3252	15:43:46	0.001	0.010	22.886	20.629	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3253	15:43:47	0.001	0.010	22.886	20.626	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3254	15:43:48	0.001	0.010	22.886	20.626	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3255	15:43:49	0.001	0.010	22.886	20.626	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3256	15:43:50	0.001	0.010	22.886	20.626	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3257	15:43:51	0.000	0.010	22.886	20.626	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3258	15:43:52	0.001	0.010	22.886	20.626	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3259	15:43:53	0.001	0.010	22.886	20.626	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3260	15:43:54	0.001	0.010	22.997	20.626	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3261	15:43:55	0.001	0.010	23.408	20.628	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3262	15:43:56	0.001	0.010	23.978	20.628	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3263	15:43:57	0.001	0.010	24.714	20.628	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3264	15:43:58	0.001	0.010	24.714	20.628	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	762
3265	15:43:59	-0.000	0.010	24.714	20.630	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3266	15:44:00	0.000	0.010	24.902	20.630	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3267	15:44:01	0.001	0.010	24.952	20.630	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3268	15:44:02	0.001	0.010	25.063	20.630	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3269	15:44:03	0.001	0.010	25.013	20.639	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3270	15:44:04	0.001	0.010	25.013	20.639	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3271	15:44:05	-0.000	0.010	25.013	20.639	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3272	15:44:06	0.002	0.010	25.013	20.639	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3273	15:44:07	0.001	0.010	25.013	20.643	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3274	15:44:08	0.002	0.009	25.013	20.643	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3275	15:44:09	0.002	0.009	25.013	20.643	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	757
3276	15:44:10	0.003	0.009	25.013	20.643	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3277	15:44:11	0.002	0.010	25.013	20.637	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3278	15:44:12	0.003	0.009	25.013	20.637	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3279	15:44:13	0.003	0.009	25.013	20.637	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3280	15:44:14	0.003	0.010	25.013	20.637	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3281	15:44:15	0.004	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3282	15:44:16	0.005	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3283	15:44:17	0.005	0.009	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3284	15:44:18	0.006	0.009	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3285	15:44:19	0.006	0.009	25.013	20.635	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3286	15:44:20	0.006	0.010	25.013	20.635	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3287	15:44:21	0.007	0.010	25.013	20.635	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3288	15:44:22	0.007	0.010	25.013	20.635	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3289	15:44:23	0.009	0.010	25.013	20.627	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	761
3290	15:44:24	0.009	0.010	25.013	20.627	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3291	15:44:25	0.009	0.010	25.013	20.627	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3292	15:44:26	0.010	0.010	25.013	20.627	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	761
3293	15:44:27	0.012	0.010	25.013	20.627	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3294	15:44:28	0.011	0.010	25.013	20.627	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3295	15:44:29	0.012	0.010	25.013	20.627	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3296	15:44:30	0.014	0.010	25.013	20.627	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3297	15:44:31	0.013	0.010	25.013	20.632	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3298	15:44:32	0.013	0.010	25.013	20.632	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3299	15:44:33	0.013	0.010	25.013	20.632	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3300	15:44:34	0.015	0.010	25.013	20.632	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	761
3301	15:44:35	0.015	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3302	15:44:36	0.015	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3303	15:44:37	0.015	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3304	15:44:38	0.016	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3305	15:44:39	0.015	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3306	15:44:40	0.017	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3307	15:44:41	0.016	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3308	15:44:42	0.017	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3309	15:44:43	0.018	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3310	15:44:44	0.019	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3311	15:44:45	0.019	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3312	15:44:46	0.020	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3313	15:44:47	0.022	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3314	15:44:48	0.023	0.010	25.013	20.634	0.002	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3315	15:44:49	0.023	0.010	25.013	20.634	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3316	15:44:50	0.024	0.010	25.013	20.634	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	757
3317	15:44:51	0.025	0.010	25.013	20.634	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3318	15:44:52	0.025	0.010	25.013	20.634	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3319	15:44:53	0.026	0.010	25.013	20.634	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3320	15:44:54	0.026	0.010	25.013	20.634	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3321	15:44:55	0.028	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	762
3322	15:44:56	0.027	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3323	15:44:57	0.027	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3324	15:44:58	0.027	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3325	15:44:59	0.025	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3326	15:45:00	0.026	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3327	15:45:01	0.026	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3328	15:45:02	0.024	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3329	15:45:03	0.024	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3330	15:45:04	0.023	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	758
3331	15:45:05	0.024	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3332	15:45:06	0.024	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3333	15:45:07	0.023	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3334	15:45:08	0.023	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	760
3335	15:45:09	0.023	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
3336	15:45:10	0.023	0.010	25.013	20.635	0.003	0.022	Manual	Deposit	Sensor Status	00	Fundamental Activity	759
