0.000E+0	0.000E+0	2.707E-7	8.319E-7	1.022E-7	-1.188E-7	4.044E-7	1.768E-7	1.100E-7	2.342E-7	-4.889E-7	-4.679E-7	-1.237E-7	5.728E-7	-9.419E-7	4.237E-7	9.779E-8	1.624E-7	-8.325E-7	4.877E-7	5.010E-7	8.662E-7	6.403E-7	4.370E-7	-1.713E-7	1.403E-7	1.243E-7	4.756E-7
0.000E+0	0.000E+0	2.669E-7	8.204E-7	1.008E-7	-1.172E-7	3.988E-7	1.744E-7	1.084E-7	2.310E-7	-4.821E-7	-4.614E-7	-1.220E-7	5.649E-7	-9.289E-7	4.179E-7	9.644E-8	1.602E-7	-8.210E-7	4.810E-7	4.941E-7	8.542E-7	6.314E-7	4.309E-7	-1.689E-7	1.384E-7	1.226E-7	4.691E-7
0.000E+0	0.000E+0	2.633E-7	8.093E-7	9.942E-8	-1.156E-7	3.934E-7	1.720E-7	1.070E-7	2.278E-7	-4.756E-7	-4.551E-7	-1.204E-7	5.573E-7	-9.162E-7	4.122E-7	9.513E-8	1.580E-7	-8.098E-7	4.745E-7	4.874E-7	8.426E-7	6.229E-7	4.251E-7	-1.666E-7	1.365E-7	1.209E-7	4.627E-7
0.000E+0	0.000E+0	2.598E-7	7.984E-7	9.809E-8	-1.140E-7	3.881E-7	1.697E-7	1.055E-7	2.248E-7	-4.692E-7	-4.490E-7	-1.188E-7	5.498E-7	-9.039E-7	4.066E-7	9.385E-8	1.559E-7	-7.989E-7	4.681E-7	4.809E-7	8.313E-7	6.145E-7	4.194E-7	-1.644E-7	1.347E-7	1.193E-7	4.565E-7
0.000E+0	0.000E+0	2.563E-7	7.878E-7	9.679E-8	-1.125E-7	3.829E-7	1.674E-7	1.041E-7	2.218E-7	-4.630E-7	-4.431E-7	-1.172E-7	5.425E-7	-8.920E-7	4.013E-7	9.261E-8	1.538E-7	-7.884E-7	4.619E-7	4.745E-7	8.203E-7	6.064E-7	4.138E-7	-1.622E-7	1.329E-7	1.177E-7	4.504E-7
0.000E+0	0.000E+0	2.530E-7	7.775E-7	9.552E-8	-1.110E-7	3.779E-7	1.652E-7	1.028E-7	2.189E-7	-4.569E-7	-4.373E-7	-1.157E-7	5.354E-7	-8.803E-7	3.960E-7	9.139E-8	1.518E-7	-7.781E-7	4.559E-7	4.683E-7	8.096E-7	5.984E-7	4.084E-7	-1.601E-7	1.312E-7	1.162E-7	4.445E-7
0.000E+0	0.000E+0	2.497E-7	7.675E-7	9.429E-8	-1.096E-7	3.731E-7	1.631E-7	1.014E-7	2.161E-7	-4.510E-7	-4.316E-7	-1.142E-7	5.285E-7	-8.689E-7	3.909E-7	9.022E-8	1.498E-7	-7.680E-7	4.500E-7	4.623E-7	7.991E-7	5.907E-7	4.031E-7	-1.580E-7	1.295E-7	1.147E-7	4.388E-7
0.000E+0	0.000E+0	2.465E-7	7.577E-7	9.309E-8	-1.082E-7	3.683E-7	1.610E-7	1.002E-7	2.133E-7	-4.453E-7	-4.261E-7	-1.127E-7	5.218E-7	-8.579E-7	3.859E-7	8.907E-8	1.479E-7	-7.582E-7	4.443E-7	4.564E-7	7.889E-7	5.832E-7	3.980E-7	-1.560E-7	1.278E-7	1.132E-7	4.332E-7
0.000E+0	0.000E+0	2.434E-7	7.482E-7	9.192E-8	-1.068E-7	3.637E-7	1.590E-7	9.889E-8	2.106E-7	-4.397E-7	-4.208E-7	-1.113E-7	5.152E-7	-8.471E-7	3.811E-7	8.795E-8	1.461E-7	-7.487E-7	4.387E-7	4.506E-7	7.790E-7	5.758E-7	3.930E-7	-1.540E-7	1.262E-7	1.118E-7	4.278E-7
0.000E+0	0.000E+0	2.404E-7	7.389E-7	9.078E-8	-1.055E-7	3.592E-7	1.570E-7	9.767E-8	2.080E-7	-4.342E-7	-4.156E-7	-1.099E-7	5.088E-7	-8.366E-7	3.763E-7	8.685E-8	1.443E-7	-7.394E-7	4.332E-7	4.450E-7	7.693E-7	5.687E-7	3.881E-7	-1.521E-7	1.246E-7	1.104E-7	4.225E-7
0.000E+0	0.000E+0	2.375E-7	7.298E-7	8.966E-8	-1.042E-7	3.548E-7	1.551E-7	9.647E-8	2.055E-7	-4.289E-7	-4.105E-7	-1.086E-7	5.026E-7	-8.263E-7	3.717E-7	8.579E-8	1.425E-7	-7.303E-7	4.279E-7	4.396E-7	7.599E-7	5.617E-7	3.833E-7	-1.502E-7	1.231E-7	1.090E-7	4.173E-7
0.000E+0	0.000E+0	2.346E-7	7.210E-7	8.858E-8	-1.030E-7	3.505E-7	1.532E-7	9.530E-8	2.030E-7	-4.237E-7	-4.055E-7	-1.072E-7	4.965E-7	-8.163E-7	3.672E-7	8.475E-8	1.408E-7	-7.215E-7	4.227E-7	4.342E-7	7.507E-7	5.549E-7	3.787E-7	-1.484E-7	1.216E-7	1.077E-7	4.122E-7
