	Timestamp	Filtered Rate: C60	Source Power: C60	Thickness: C60	State: C60	Fundamental  Frequency: C60	Current Z-Ratio: C60
2279	16:41:39	0.164	19.523	0.031	Manual	5894995.913	2.148
2280	16:41:40	0.163	19.523	0.032	Manual	5894995.256	2.148
2281	16:41:41	0.163	19.523	0.032	Manual	5894994.589	2.148
2282	16:41:42	0.163	19.523	0.032	Manual	5894993.932	2.148
2283	16:41:43	0.163	19.523	0.032	Manual	5894993.272	2.148
2284	16:41:44	0.163	19.523	0.032	Manual	5894992.619	2.148
2285	16:41:45	0.162	19.523	0.032	Manual	5894991.959	2.148
2286	16:41:46	0.162	19.523	0.033	Manual	5894991.310	2.148
2287	16:41:47	0.161	19.523	0.033	Manual	5894990.660	2.148
2288	16:41:48	0.161	19.523	0.033	Manual	5894990.007	2.148
2289	16:41:49	0.161	19.523	0.033	Manual	5894989.357	2.148
2290	16:41:50	0.160	19.523	0.033	Manual	5894988.711	2.148
2291	16:41:51	0.160	19.523	0.033	Manual	5894988.076	2.148
2292	16:41:52	0.157	19.523	0.034	Manual	5894987.461	2.148
2293	16:41:53	0.157	19.523	0.034	Manual	5894986.822	2.148
2294	16:41:54	0.160	19.523	0.034	Manual	5894986.127	2.148
2295	16:41:55	0.160	19.523	0.034	Manual	5894985.477	2.148
2296	16:41:56	0.162	19.523	0.034	Manual	5894984.838	2.148
2297	16:41:57	0.160	19.523	0.034	Manual	5894984.223	2.148
2298	16:41:58	0.156	19.523	0.035	Manual	5894983.598	2.148
2299	16:41:59	0.154	19.523	0.035	Manual	5894982.977	2.148
2300	16:42:00	0.153	19.523	0.035	Manual	5894982.362	2.148
2301	16:42:01	0.152	19.523	0.035	Manual	5894981.754	2.148
2302	16:42:02	0.152	19.523	0.035	Manual	5894981.133	2.148
2303	16:42:03	0.152	19.523	0.035	Manual	5894980.518	2.148
2304	16:42:04	0.152	19.523	0.035	Manual	5894979.907	2.148
2305	16:42:05	0.152	19.523	0.036	Manual	5894979.296	2.148
2306	16:42:06	0.152	19.523	0.036	Manual	5894978.674	2.148
2307	16:42:07	0.152	19.523	0.036	Manual	5894978.059	2.148
2308	16:42:08	0.153	19.523	0.036	Manual	5894977.434	2.148
2309	16:42:09	0.153	19.523	0.036	Manual	5894976.819	2.148
2310	16:42:10	0.153	19.523	0.036	Manual	5894976.191	2.148
2311	16:42:11	0.154	19.523	0.037	Manual	5894975.559	2.148
2312	16:42:12	0.155	19.523	0.037	Manual	5894974.926	2.148
2313	16:42:13	0.156	19.523	0.037	Manual	5894974.287	2.148
2314	16:42:14	0.157	19.523	0.037	Manual	5894973.655	2.148
2315	16:42:15	0.157	19.523	0.037	Manual	5894973.009	2.148
2316	16:42:16	0.158	19.523	0.037	Manual	5894972.373	2.148
2317	16:42:17	0.159	19.523	0.037	Manual	5894971.717	2.148
2318	16:42:18	0.159	19.523	0.038	Manual	5894971.074	2.148
2319	16:42:19	0.160	19.523	0.038	Manual	5894970.414	2.148
2320	16:42:20	0.163	19.523	0.038	Manual	5894969.737	2.148
2321	16:42:21	0.164	19.523	0.038	Manual	5894969.063	2.148
2322	16:42:22	0.166	19.523	0.038	Manual	5894968.382	2.148
2323	16:42:23	0.166	19.523	0.038	Manual	5894967.729	2.148
2324	16:42:24	0.166	19.523	0.039	Manual	5894967.051	2.148
2325	16:42:25	0.166	19.523	0.039	Manual	5894966.377	2.148
2326	16:42:26	0.166	19.523	0.039	Manual	5894965.699	2.148
2327	16:42:27	0.168	19.523	0.039	Manual	5894965.004	2.148
2328	16:42:28	0.168	19.523	0.039	Manual	5894964.323	2.148
2329	16:42:29	0.170	19.523	0.039	Manual	5894963.621	2.148
2330	16:42:30	0.171	19.523	0.040	Manual	5894962.923	2.148
2331	16:42:31	0.171	19.523	0.040	Manual	5894962.231	2.148
2332	16:42:32	0.172	19.523	0.040	Manual	5894961.533	2.148
2333	16:42:33	0.171	19.523	0.040	Manual	5894960.845	2.148
2334	16:42:34	0.172	19.523	0.040	Manual	5894960.132	2.149
2335	16:42:35	0.173	19.523	0.040	Manual	5894959.434	2.149
2336	16:42:36	0.172	19.523	0.041	Manual	5894958.742	2.149
2337	16:42:37	0.173	19.523	0.041	Manual	5894958.044	2.149
2338	16:42:38	0.172	19.523	0.041	Manual	5894957.338	2.149
2339	16:42:39	0.173	19.523	0.041	Manual	5894956.633	2.149
2340	16:42:40	0.173	19.523	0.041	Manual	5894955.941	2.149
2341	16:42:41	0.173	19.523	0.042	Manual	5894955.246	2.149
2342	16:42:42	0.172	19.523	0.042	Manual	5894954.558	2.149
2343	16:42:43	0.171	19.523	0.042	Manual	5894953.863	2.149
2344	16:42:44	0.170	19.523	0.042	Manual	5894953.189	2.149
2345	16:42:45	0.169	19.523	0.042	Manual	5894952.501	2.149
2346	16:42:46	0.169	19.523	0.042	Manual	5894951.817	2.149
2347	16:42:47	0.169	19.523	0.043	Manual	5894951.129	2.149
2348	16:42:48	0.170	19.523	0.043	Manual	5894950.437	2.149
2349	16:42:49	0.170	19.523	0.043	Manual	5894949.749	2.149
2350	16:42:50	0.170	19.523	0.043	Manual	5894949.065	2.149
2351	16:42:51	0.170	19.523	0.043	Manual	5894948.380	2.149
2352	16:42:52	0.169	19.523	0.043	Manual	5894947.692	2.149
2353	16:42:53	0.168	19.523	0.044	Manual	5894947.025	2.149
2354	16:42:54	0.168	19.523	0.044	Manual	5894946.341	2.149
2355	16:42:55	0.167	19.523	0.044	Manual	5894945.667	2.149
2356	16:42:56	0.166	19.523	0.044	Manual	5894945.007	2.149
2357	16:42:57	0.165	19.523	0.044	Manual	5894944.353	2.149
2358	16:42:58	0.164	19.523	0.044	Manual	5894943.690	2.149
2359	16:42:59	0.163	19.523	0.045	Manual	5894943.033	2.149
2360	16:43:00	0.163	19.523	0.045	Manual	5894942.370	2.149
2361	16:43:01	0.163	19.523	0.045	Manual	5894941.717	2.149
2362	16:43:02	0.162	19.523	0.045	Manual	5894941.064	2.149
2363	16:43:03	0.162	19.523	0.045	Manual	5894940.414	2.149
2364	16:43:04	0.161	19.523	0.045	Manual	5894939.754	2.149
2365	16:43:05	0.161	19.523	0.046	Manual	5894939.111	2.149
2366	16:43:06	0.161	19.523	0.046	Manual	5894938.462	2.149
2367	16:43:07	0.161	19.523	0.046	Manual	5894937.812	2.149
2368	16:43:08	0.159	19.523	0.046	Manual	5894937.176	2.149
2369	16:43:09	0.159	19.523	0.046	Manual	5894936.534	2.149
2370	16:43:10	0.158	19.523	0.046	Manual	5894935.895	2.149
2371	16:43:11	0.158	19.523	0.046	Manual	5894935.256	2.149
2372	16:43:12	0.158	19.523	0.047	Manual	5894934.613	2.149
2373	16:43:13	0.159	19.523	0.047	Manual	5894933.956	2.149
2374	16:43:14	0.159	19.523	0.047	Manual	5894933.317	2.149
2375	16:43:15	0.160	19.523	0.047	Manual	5894932.664	2.149
2376	16:43:16	0.160	19.523	0.047	Manual	5894932.029	2.149
2377	16:43:17	0.159	19.523	0.047	Manual	5894931.379	2.149
2378	16:43:18	0.160	19.523	0.048	Manual	5894930.733	2.149
2379	16:43:19	0.158	19.523	0.048	Manual	5894930.097	2.149
2380	16:43:20	0.158	19.523	0.048	Manual	5894929.476	2.149
2381	16:43:21	0.157	19.523	0.048	Manual	5894928.843	2.149
2382	16:43:22	0.156	19.523	0.048	Manual	5894928.201	2.149
2383	16:43:23	0.156	19.523	0.048	Manual	5894927.569	2.149
2384	16:43:24	0.157	19.523	0.049	Manual	5894926.933	2.149
2385	16:43:25	0.157	19.523	0.049	Manual	5894926.301	2.149
2386	16:43:26	0.157	19.523	0.049	Manual	5894925.665	2.149
2387	16:43:27	0.156	19.523	0.049	Manual	5894925.037	2.149
2388	16:43:28	0.156	19.523	0.049	Manual	5894924.405	2.149
2389	16:43:29	0.156	19.523	0.049	Manual	5894923.772	2.149
2390	16:43:30	0.156	19.523	0.049	Manual	5894923.137	2.149
2391	16:43:31	0.157	19.523	0.050	Manual	5894922.498	2.149
2392	16:43:32	0.158	19.523	0.050	Manual	5894921.852	2.149
2393	16:43:33	0.157	19.523	0.050	Manual	5894921.226	2.149
2394	16:43:34	0.157	19.523	0.050	Manual	5894920.594	2.149
2395	16:43:35	0.157	19.523	0.050	Manual	5894919.955	2.149
2396	16:43:36	0.156	19.523	0.050	Manual	5894919.327	2.150
2397	16:43:37	0.156	19.523	0.051	Manual	5894918.698	2.150
2398	16:43:38	0.157	19.523	0.051	Manual	5894918.052	2.150
2399	16:43:39	0.156	19.523	0.051	Manual	5894917.423	2.150
2400	16:43:40	0.157	19.523	0.051	Manual	5894916.788	2.150
2401	16:43:41	0.156	19.523	0.051	Manual	5894916.169	2.150
2402	16:43:42	0.156	19.523	0.051	Manual	5894915.530	2.150
2403	16:43:43	0.155	19.523	0.052	Manual	5894914.905	2.150
2404	16:43:44	0.156	19.523	0.052	Manual	5894914.266	2.150
2405	16:43:45	0.156	19.523	0.052	Manual	5894913.641	2.150
2406	16:43:46	0.155	19.523	0.052	Manual	5894913.023	2.150
2407	16:43:47	0.155	19.523	0.052	Manual	5894912.401	2.150
2408	16:43:48	0.153	19.523	0.052	Manual	5894911.790	2.150
2409	16:43:49	0.152	19.523	0.052	Manual	5894911.175	2.150
2410	16:43:50	0.151	19.523	0.053	Manual	5894910.571	2.150
2411	16:43:51	0.150	19.523	0.053	Manual	5894909.963	2.150
2412	16:43:52	0.150	19.523	0.053	Manual	5894909.356	2.150
2413	16:43:53	0.149	19.523	0.053	Manual	5894908.762	2.150
2414	16:43:54	0.149	19.523	0.053	Manual	5894908.154	2.150
2415	16:43:55	0.149	19.523	0.053	Manual	5894907.550	2.150
2416	16:43:56	0.149	19.523	0.053	Manual	5894906.949	2.150
2417	16:43:57	0.149	19.523	0.054	Manual	5894906.342	2.150
2418	16:43:58	0.149	19.523	0.054	Manual	5894905.734	2.150
2419	16:43:59	0.150	19.523	0.054	Manual	5894905.126	2.150
2420	16:44:00	0.149	19.523	0.054	Manual	5894904.529	2.150
2421	16:44:01	0.149	19.523	0.054	Manual	5894903.932	2.150
2422	16:44:02	0.149	19.523	0.054	Manual	5894903.328	2.150
2423	16:44:03	0.148	19.523	0.055	Manual	5894902.723	2.150
2424	16:44:04	0.148	19.523	0.055	Manual	5894902.130	2.150
2425	16:44:05	0.149	19.523	0.055	Manual	5894901.522	2.150
2426	16:44:06	0.149	19.523	0.055	Manual	5894900.918	2.150
2427	16:44:07	0.149	19.523	0.055	Manual	5894900.310	2.150
2428	16:44:08	0.150	19.523	0.055	Manual	5894899.706	2.150
2429	16:44:09	0.149	19.523	0.055	Manual	5894899.105	2.150
2430	16:44:10	0.149	19.523	0.056	Manual	5894898.504	2.150
2431	16:44:11	0.149	19.523	0.056	Manual	5894897.900	2.150
2432	16:44:12	0.149	19.523	0.056	Manual	5894897.300	2.150
2433	16:44:13	0.149	19.523	0.056	Manual	5894896.692	2.150
2434	16:44:14	0.148	19.523	0.056	Manual	5894896.105	2.150
2435	16:44:15	0.148	19.523	0.056	Manual	5894895.504	2.150
2436	16:44:16	0.148	19.523	0.056	Manual	5894894.904	2.150
2437	16:44:17	0.148	19.523	0.000	Manual	5894894.296	2.150
2438	16:44:18	0.148	19.523	0.000	Manual	5894893.702	2.150
2439	16:44:19	0.148	19.694	0.000	Manual	5894893.112	2.150
2440	16:44:20	0.147	20.045	0.001	Manual	5894892.515	2.150
2441	16:44:21	0.146	20.045	0.001	Manual	5894891.932	2.150
2442	16:44:22	0.146	20.045	0.001	Manual	5894891.334	2.150
2443	16:44:23	0.146	20.045	0.001	Manual	5894890.748	2.150
2444	16:44:24	0.146	20.045	0.001	Manual	5894890.147	2.150
2445	16:44:25	0.147	20.045	0.001	Manual	5894889.553	2.150
2446	16:44:26	0.147	20.045	0.001	Manual	5894888.946	2.150
2447	16:44:27	0.148	20.045	0.002	Manual	5894888.345	2.150
2448	16:44:28	0.148	20.045	0.002	Manual	5894887.744	2.150
2449	16:44:29	0.149	20.045	0.002	Manual	5894887.137	2.150
2450	16:44:30	0.150	20.045	0.002	Manual	5894886.518	2.150
2451	16:44:31	0.151	20.045	0.002	Manual	5894885.900	2.150
2452	16:44:32	0.153	20.045	0.002	Manual	5894885.268	2.150
2453	16:44:33	0.154	20.045	0.002	Manual	5894884.643	2.150
2454	16:44:34	0.155	20.045	0.003	Manual	5894884.004	2.150
2455	16:44:35	0.157	20.045	0.003	Manual	5894883.358	2.150
2456	16:44:36	0.159	20.045	0.003	Manual	5894882.698	2.150
2457	16:44:37	0.160	20.045	0.003	Manual	5894882.045	2.150
2458	16:44:38	0.162	20.045	0.003	Manual	5894881.377	2.150
2459	16:44:39	0.163	20.045	0.003	Manual	5894880.714	2.150
2460	16:44:40	0.163	20.045	0.004	Manual	5894880.054	2.150
2461	16:44:41	0.164	20.045	0.004	Manual	5894879.387	2.150
2462	16:44:42	0.164	20.045	0.004	Manual	5894878.716	2.150
2463	16:44:43	0.164	20.045	0.004	Manual	5894878.053	2.150
2464	16:44:44	0.164	20.045	0.004	Manual	5894877.389	2.150
2465	16:44:45	0.165	20.045	0.004	Manual	5894876.719	2.150
2466	16:44:46	0.165	20.045	0.005	Manual	5894876.044	2.150
2467	16:44:47	0.166	20.045	0.005	Manual	5894875.370	2.150
2468	16:44:48	0.166	20.045	0.005	Manual	5894874.700	2.150
2469	16:44:49	0.166	20.045	0.005	Manual	5894874.026	2.150
2470	16:44:50	0.166	20.045	0.005	Manual	5894873.362	2.151
2471	16:44:51	0.165	20.045	0.005	Manual	5894872.692	2.151
2472	16:44:52	0.165	20.045	0.006	Manual	5894872.025	2.151
2473	16:44:53	0.164	20.045	0.006	Manual	5894871.361	2.151
2474	16:44:54	0.165	20.045	0.006	Manual	5894870.694	2.151
2475	16:44:55	0.164	20.045	0.006	Manual	5894870.034	2.151
2476	16:44:56	0.164	20.045	0.006	Manual	5894869.367	2.151
2477	16:44:57	0.164	20.045	0.006	Manual	5894868.703	2.151
2478	16:44:58	0.163	20.045	0.007	Manual	5894868.047	2.151
2479	16:44:59	0.163	20.045	0.007	Manual	5894867.390	2.151
2480	16:45:00	0.162	20.045	0.007	Manual	5894866.737	2.151
2481	16:45:01	0.162	20.045	0.007	Manual	5894866.084	2.151
2482	16:45:02	0.161	20.045	0.007	Manual	5894865.438	2.151
2483	16:45:03	0.161	20.045	0.007	Manual	5894864.785	2.151
2484	16:45:04	0.160	20.045	0.008	Manual	5894864.139	2.151
2485	16:45:05	0.159	20.045	0.008	Manual	5894863.507	2.151
2486	16:45:06	0.159	20.045	0.008	Manual	5894862.867	2.151
2487	16:45:07	0.158	20.045	0.008	Manual	5894862.232	2.151
2488	16:45:08	0.157	20.045	0.008	Manual	5894861.596	2.151
2489	16:45:09	0.156	20.045	0.008	Manual	5894860.978	2.151
2490	16:45:10	0.155	20.045	0.008	Manual	5894860.353	2.151
2491	16:45:11	0.155	20.045	0.009	Manual	5894859.728	2.151
2492	16:45:12	0.153	20.045	0.009	Manual	5894859.110	2.151
2493	16:45:13	0.153	20.045	0.009	Manual	5894858.491	2.151
2494	16:45:14	0.153	20.045	0.009	Manual	5894857.873	2.151
2495	16:45:15	0.152	20.045	0.009	Manual	5894857.262	2.151
2496	16:45:16	0.151	20.045	0.009	Manual	5894856.661	2.151
2497	16:45:17	0.150	20.045	0.010	Manual	5894856.054	2.151
2498	16:45:18	0.149	20.045	0.010	Manual	5894855.453	2.151
2499	16:45:19	0.149	20.045	0.010	Manual	5894854.849	2.151
2500	16:45:20	0.149	20.045	0.010	Manual	5894854.252	2.151
2501	16:45:21	0.149	20.045	0.010	Manual	5894853.644	2.151
2502	16:45:22	0.149	20.045	0.010	Manual	5894853.040	2.151
2503	16:45:23	0.149	20.045	0.010	Manual	5894852.435	2.151
2504	16:45:24	0.149	20.045	0.011	Manual	5894851.831	2.151
2505	16:45:25	0.149	20.045	0.011	Manual	5894851.231	2.151
2506	16:45:26	0.149	20.045	0.011	Manual	5894850.633	2.151
2507	16:45:27	0.149	20.045	0.011	Manual	5894850.029	2.151
2508	16:45:28	0.148	20.045	0.011	Manual	5894849.435	2.151
2509	16:45:29	0.148	20.045	0.011	Manual	5894848.838	2.151
2510	16:45:30	0.148	20.045	0.011	Manual	5894848.234	2.151
2511	16:45:31	0.147	20.045	0.012	Manual	5894847.644	2.151
2512	16:45:32	0.147	20.045	0.012	Manual	5894847.047	2.151
2513	16:45:33	0.147	20.045	0.012	Manual	5894846.456	2.151
2514	16:45:34	0.146	20.045	0.012	Manual	5894845.866	2.151
2515	16:45:35	0.147	20.045	0.012	Manual	5894845.265	2.151
2516	16:45:36	0.147	20.045	0.012	Manual	5894844.672	2.151
2517	16:45:37	0.147	20.045	0.013	Manual	5894844.075	2.151
2518	16:45:38	0.148	20.045	0.013	Manual	5894843.474	2.151
2519	16:45:39	0.147	20.045	0.013	Manual	5894842.884	2.151
2520	16:45:40	0.148	20.045	0.013	Manual	5894842.272	2.151
2521	16:45:41	0.148	20.045	0.013	Manual	5894841.672	2.151
2522	16:45:42	0.148	20.045	0.013	Manual	5894841.078	2.151
2523	16:45:43	0.149	20.045	0.013	Manual	5894840.463	2.151
2524	16:45:44	0.149	20.045	0.014	Manual	5894839.856	2.151
2525	16:45:45	0.150	20.045	0.014	Manual	5894839.248	2.151
2526	16:45:46	0.150	20.045	0.014	Manual	5894838.644	2.151
2527	16:45:47	0.150	20.045	0.014	Manual	5894838.033	2.151
2528	16:45:48	0.149	20.045	0.014	Manual	5894837.439	2.151
2529	16:45:49	0.149	20.045	0.014	Manual	5894836.838	2.151
2530	16:45:50	0.149	20.045	0.014	Manual	5894836.227	2.151
2531	16:45:51	0.149	20.045	0.015	Manual	5894835.616	2.151
2532	16:45:52	0.151	20.045	0.015	Manual	5894834.991	2.151
2533	16:45:53	0.152	20.045	0.015	Manual	5894834.379	2.151
2534	16:45:54	0.152	20.045	0.015	Manual	5894833.758	2.151
2535	16:45:55	0.153	20.045	0.015	Manual	5894833.140	2.151
2536	16:45:56	0.152	20.045	0.015	Manual	5894832.521	2.151
2537	16:45:57	0.153	20.045	0.016	Manual	5894831.900	2.151
2538	16:45:58	0.153	20.045	0.016	Manual	5894831.278	2.151
2539	16:45:59	0.153	20.045	0.016	Manual	5894830.653	2.151
2540	16:46:00	0.154	20.045	0.016	Manual	5894830.031	2.151
2541	16:46:01	0.154	20.045	0.016	Manual	5894829.406	2.151
2542	16:46:02	0.154	20.045	0.016	Manual	5894828.788	2.151
2543	16:46:03	0.154	20.045	0.016	Manual	5894828.163	2.151
2544	16:46:04	0.154	20.045	0.017	Manual	5894827.538	2.151
2545	16:46:05	0.154	20.045	0.017	Manual	5894826.906	2.151
2546	16:46:06	0.156	20.045	0.017	Manual	5894826.266	2.151
2547	16:46:07	0.156	20.045	0.017	Manual	5894825.638	2.151
2548	16:46:08	0.157	20.045	0.017	Manual	5894824.999	2.151
2549	16:46:09	0.157	20.045	0.017	Manual	5894824.360	2.151
2550	16:46:10	0.157	20.045	0.018	Manual	5894823.724	2.151
2551	16:46:11	0.156	20.045	0.018	Manual	5894823.102	2.151
2552	16:46:12	0.156	20.045	0.018	Manual	5894822.477	2.151
2553	16:46:13	0.155	20.045	0.018	Manual	5894821.842	2.151
2554	16:46:14	0.156	20.045	0.018	Manual	5894821.202	2.152
2555	16:46:15	0.156	20.045	0.018	Manual	5894820.567	2.152
2556	16:46:16	0.156	20.045	0.018	Manual	5894819.942	2.152
2557	16:46:17	0.157	20.045	0.019	Manual	5894819.295	2.152
2558	16:46:18	0.156	20.045	0.019	Manual	5894818.674	2.152
2559	16:46:19	0.156	20.045	0.019	Manual	5894818.042	2.152
2560	16:46:20	0.155	20.045	0.019	Manual	5894817.424	2.152
2561	16:46:21	0.154	20.045	0.019	Manual	5894816.798	2.152
2562	16:46:22	0.154	20.045	0.019	Manual	5894816.177	2.152
2563	16:46:23	0.153	20.045	0.020	Manual	5894815.562	2.152
2564	16:46:24	0.152	20.045	0.020	Manual	5894814.954	2.152
2565	16:46:25	0.151	20.045	0.020	Manual	5894814.347	2.152
2566	16:46:26	0.150	20.045	0.020	Manual	5894813.746	2.152
2567	16:46:27	0.150	20.045	0.020	Manual	5894813.138	2.152
2568	16:46:28	0.150	20.045	0.020	Manual	5894812.527	2.152
2569	16:46:29	0.149	20.045	0.020	Manual	5894811.926	2.152
2570	16:46:30	0.149	20.045	0.021	Manual	5894811.329	2.152
2571	16:46:31	0.149	20.045	0.021	Manual	5894810.728	2.152
2572	16:46:32	0.148	20.045	0.021	Manual	5894810.135	2.152
2573	16:46:33	0.148	20.045	0.021	Manual	5894809.531	2.152
2574	16:46:34	0.148	20.045	0.021	Manual	5894808.933	2.152
2575	16:46:35	0.147	20.045	0.021	Manual	5894808.350	2.152
2576	16:46:36	0.147	20.045	0.021	Manual	5894807.746	2.152
2577	16:46:37	0.147	20.045	0.022	Manual	5894807.145	2.152
2578	16:46:38	0.148	20.045	0.022	Manual	5894806.541	2.152
2579	16:46:39	0.149	20.045	0.022	Manual	5894805.944	2.152
2580	16:46:40	0.148	20.045	0.022	Manual	5894805.347	2.152
2581	16:46:41	0.147	20.045	0.022	Manual	5894804.756	2.152
2582	16:46:42	0.147	20.045	0.022	Manual	5894804.152	2.152
2583	16:46:43	0.147	20.045	0.023	Manual	5894803.562	2.152
2584	16:46:44	0.147	20.045	0.023	Manual	5894802.972	2.152
2585	16:46:45	0.147	20.045	0.023	Manual	5894802.371	2.152
2586	16:46:46	0.147	20.045	0.023	Manual	5894801.763	2.152
2587	16:46:47	0.148	20.045	0.023	Manual	5894801.159	2.152
2588	16:46:48	0.149	20.045	0.023	Manual	5894800.551	2.152
2589	16:46:49	0.150	20.045	0.023	Manual	5894799.947	2.152
2590	16:46:50	0.150	20.045	0.024	Manual	5894799.336	2.152
2591	16:46:51	0.151	20.045	0.024	Manual	5894798.718	2.152
2592	16:46:52	0.151	20.045	0.024	Manual	5894798.107	2.152
2593	16:46:53	0.152	20.045	0.024	Manual	5894797.485	2.152
2594	16:46:54	0.153	20.045	0.024	Manual	5894796.860	2.152
2595	16:46:55	0.153	20.045	0.024	Manual	5894796.231	2.152
2596	16:46:56	0.154	20.045	0.024	Manual	5894795.617	2.152
2597	16:46:57	0.154	20.045	0.025	Manual	5894794.991	2.152
2598	16:46:58	0.155	20.315	0.025	Manual	5894794.352	2.152
2599	16:46:59	0.154	20.515	0.025	Manual	5894793.731	2.152
2600	16:47:00	0.156	20.515	0.025	Manual	5894793.095	2.152
2601	16:47:01	0.156	20.515	0.025	Manual	5894792.456	2.152
2602	16:47:02	0.157	20.515	0.025	Manual	5894791.813	2.152
2603	16:47:03	0.158	20.515	0.026	Manual	5894791.171	2.152
2604	16:47:04	0.159	20.515	0.026	Manual	5894790.514	2.152
2605	16:47:05	0.161	20.515	0.026	Manual	5894789.854	2.152
2606	16:47:06	0.163	20.515	0.026	Manual	5894789.177	2.152
2607	16:47:07	0.165	20.515	0.026	Manual	5894788.499	2.152
2608	16:47:08	0.167	20.515	0.026	Manual	5894787.807	2.152
2609	16:47:09	0.170	20.515	0.027	Manual	5894787.102	2.152
2610	16:47:10	0.172	20.515	0.027	Manual	5894786.386	2.152
2611	16:47:11	0.174	20.515	0.027	Manual	5894785.674	2.152
2612	16:47:12	0.177	20.515	0.027	Manual	5894784.940	2.152
2613	16:47:13	0.179	20.515	0.027	Manual	5894784.200	2.152
2614	16:47:14	0.181	20.515	0.027	Manual	5894783.449	2.152
2615	16:47:15	0.184	20.515	0.028	Manual	5894782.688	2.152
2616	16:47:16	0.186	20.515	0.028	Manual	5894781.926	2.152
2617	16:47:17	0.188	20.515	0.028	Manual	5894781.147	2.152
2618	16:47:18	0.191	20.515	0.028	Manual	5894780.355	2.152
2619	16:47:19	0.194	20.515	0.028	Manual	5894779.544	2.152
2620	16:47:20	0.197	20.515	0.029	Manual	5894778.738	2.152
2621	16:47:21	0.200	20.515	0.029	Manual	5894777.910	2.152
2622	16:47:22	0.202	20.515	0.029	Manual	5894777.079	2.152
2623	16:47:23	0.205	20.515	0.029	Manual	5894776.230	2.152
2624	16:47:24	0.207	20.515	0.029	Manual	5894775.378	2.152
2625	16:47:25	0.208	20.515	0.030	Manual	5894774.533	2.152
2626	16:47:26	0.210	20.515	0.030	Manual	5894773.670	2.152
2627	16:47:27	0.210	20.515	0.030	Manual	5894772.825	2.153
2628	16:47:28	0.211	20.515	0.030	Manual	5894771.962	2.153
2629	16:47:29	0.212	20.515	0.030	Manual	5894771.096	2.153
2630	16:47:30	0.212	20.515	0.031	Manual	5894770.233	2.153
2631	16:47:31	0.214	20.515	0.031	Manual	5894769.360	2.153
2632	16:47:32	0.214	20.515	0.031	Manual	5894768.487	2.153
2633	16:47:33	0.216	20.515	0.031	Manual	5894767.590	2.153
2634	16:47:34	0.218	20.515	0.031	Manual	5894766.696	2.153
2635	16:47:35	0.220	20.515	0.032	Manual	5894765.795	2.153
2636	16:47:36	0.223	20.515	0.032	Manual	5894764.879	2.153
2637	16:47:37	0.224	20.515	0.032	Manual	5894763.961	2.153
2638	16:47:38	0.225	20.515	0.032	Manual	5894763.046	2.153
2639	16:47:39	0.227	20.515	0.033	Manual	5894762.110	2.153
2640	16:47:40	0.229	20.515	0.033	Manual	5894761.164	2.153
2641	16:47:41	0.231	20.515	0.033	Manual	5894760.224	2.153
2642	16:47:42	0.232	20.515	0.033	Manual	5894759.285	2.153
2643	16:47:43	0.234	20.515	0.034	Manual	5894758.317	2.153
2644	16:47:44	0.235	20.515	0.034	Manual	5894757.357	2.153
2645	16:47:45	0.237	20.515	0.034	Manual	5894756.382	2.153
2646	16:47:46	0.240	20.515	0.034	Manual	5894755.401	2.153
2647	16:47:47	0.240	20.515	0.034	Manual	5894754.430	2.153
2648	16:47:48	0.243	20.515	0.035	Manual	5894753.417	2.153
2649	16:47:49	0.244	20.515	0.035	Manual	5894752.429	2.153
2650	16:47:50	0.246	20.515	0.035	Manual	5894751.423	2.153
2651	16:47:51	0.248	20.515	0.035	Manual	5894750.414	2.153
2652	16:47:52	0.247	20.515	0.036	Manual	5894749.422	2.153
2653	16:47:53	0.247	20.515	0.036	Manual	5894748.420	2.153
2654	16:47:54	0.247	20.515	0.036	Manual	5894747.424	2.153
2655	16:47:55	0.245	20.515	0.036	Manual	5894746.446	2.153
2656	16:47:56	0.243	20.515	0.037	Manual	5894745.482	2.153
2657	16:47:57	0.243	20.515	0.037	Manual	5894744.487	2.153
2658	16:47:58	0.241	20.515	0.037	Manual	5894743.513	2.153
2659	16:47:59	0.241	20.515	0.037	Manual	5894742.549	2.153
2660	16:48:00	0.240	20.515	0.038	Manual	5894741.592	2.153
2661	16:48:01	0.238	20.515	0.038	Manual	5894740.638	2.153
2662	16:48:02	0.237	20.515	0.038	Manual	5894739.674	2.153
2663	16:48:03	0.236	20.515	0.038	Manual	5894738.728	2.153
2664	16:48:04	0.235	20.515	0.039	Manual	5894737.788	2.153
2665	16:48:05	0.234	20.515	0.039	Manual	5894736.849	2.153
2666	16:48:06	0.232	20.515	0.039	Manual	5894735.910	2.153
2667	16:48:07	0.232	20.515	0.039	Manual	5894734.970	2.153
2668	16:48:08	0.231	20.515	0.040	Manual	5894734.045	2.153
2669	16:48:09	0.231	20.515	0.040	Manual	5894733.109	2.153
2670	16:48:10	0.230	20.515	0.040	Manual	5894732.183	2.153
2671	16:48:11	0.228	20.515	0.040	Manual	5894731.272	2.153
2672	16:48:12	0.228	20.515	0.040	Manual	5894730.353	2.153
2673	16:48:13	0.226	20.515	0.041	Manual	5894729.441	2.153
2674	16:48:14	0.225	20.515	0.041	Manual	5894728.533	2.153
2675	16:48:15	0.224	20.515	0.041	Manual	5894727.636	2.153
2676	16:48:16	0.223	20.515	0.041	Manual	5894726.735	2.153
