	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: EtO-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: EtO-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: EtO-BsubPc	State: CBP	State: TxOPhCz	State: EtO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: EtO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: EtO-BsubPc
4426	14:20:20	0.810	0.009	0.010	25.467	16.547	20.050	0.116	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4427	14:20:21	0.808	0.009	0.010	25.519	16.547	20.049	0.117	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4428	14:20:22	0.806	0.009	0.010	25.496	16.547	20.049	0.118	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4429	14:20:23	0.806	0.009	0.010	25.496	16.547	20.049	0.119	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4430	14:20:24	0.803	0.009	0.010	25.464	16.547	20.049	0.119	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4431	14:20:25	0.802	0.008	0.010	25.491	16.547	20.048	0.120	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4432	14:20:26	0.796	0.008	0.010	25.554	16.547	20.048	0.121	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4433	14:20:27	0.793	0.008	0.010	25.750	16.547	20.048	0.122	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4434	14:20:28	0.793	0.008	0.010	25.684	16.547	20.048	0.123	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4435	14:20:29	0.794	0.008	0.010	25.684	16.547	20.049	0.123	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4436	14:20:30	0.797	0.008	0.010	25.532	16.740	20.049	0.124	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4437	14:20:31	0.800	0.008	0.010	25.406	16.839	20.049	0.125	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4438	14:20:32	0.802	0.008	0.010	25.409	16.839	20.049	0.126	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4439	14:20:33	0.807	0.007	0.010	25.306	16.839	20.050	0.127	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4440	14:20:34	0.812	0.007	0.010	25.168	16.839	20.050	0.127	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4441	14:20:35	0.816	0.007	0.010	25.168	16.839	20.050	0.128	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4442	14:20:36	0.819	0.007	0.010	25.085	16.839	20.050	0.129	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4443	14:20:37	0.822	0.008	0.010	25.058	16.839	20.050	0.130	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4444	14:20:38	0.824	0.008	0.010	25.155	16.839	20.050	0.131	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
4445	14:20:39	0.830	0.009	0.010	24.942	16.839	20.050	0.132	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4446	14:20:40	0.832	0.007	0.010	24.805	16.839	20.050	0.132	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4447	14:20:41	0.834	0.006	0.010	24.805	16.839	20.050	0.133	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4448	14:20:42	0.833	0.006	0.010	24.902	16.839	20.050	0.134	0.008	0.035	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4449	14:20:43	0.829	0.006	0.010	24.953	17.036	20.050	0.135	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4450	14:20:44	0.826	0.006	0.010	25.095	17.142	20.050	0.136	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4451	14:20:45	0.820	0.006	0.010	25.191	17.142	20.052	0.137	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4452	14:20:46	0.818	0.007	0.010	25.284	17.142	20.052	0.137	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4453	14:20:47	0.816	0.007	0.010	25.284	17.142	20.052	0.138	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4454	14:20:48	0.814	0.008	0.010	25.158	17.142	20.052	0.139	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4455	14:20:49	0.808	0.008	0.010	25.198	17.142	20.053	0.140	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
4456	14:20:50	0.800	0.009	0.010	25.375	17.142	20.053	0.141	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4457	14:20:51	0.796	0.010	0.010	25.584	17.142	20.053	0.141	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4458	14:20:52	0.796	0.011	0.010	25.436	17.142	20.053	0.142	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4459	14:20:53	0.796	0.012	0.010	25.436	17.142	20.052	0.143	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4460	14:20:54	0.794	0.013	0.010	25.296	17.142	20.052	0.144	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4461	14:20:55	0.791	0.013	0.010	25.411	17.142	20.052	0.145	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4462	14:20:56	0.790	0.014	0.010	25.486	17.142	20.052	0.145	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4463	14:20:57	0.789	0.014	0.010	25.494	17.142	20.051	0.146	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4464	14:20:58	0.788	0.015	0.010	25.432	17.142	20.051	0.147	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4465	14:20:59	0.791	0.017	0.010	25.432	17.142	20.051	0.148	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4466	14:21:00	0.792	0.018	0.010	25.383	17.142	20.051	0.149	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4467	14:21:01	0.794	0.019	0.010	25.363	17.142	20.052	0.149	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4468	14:21:02	0.792	0.020	0.010	25.278	17.142	20.052	0.150	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4469	14:21:03	0.786	0.021	0.010	25.556	17.142	20.052	0.151	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4470	14:21:04	0.778	0.022	0.010	25.790	17.142	20.052	0.152	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	781
4471	14:21:05	0.773	0.023	0.010	25.790	17.142	20.051	0.152	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4472	14:21:06	0.778	0.024	0.010	25.925	17.142	20.051	0.153	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	792
4473	14:21:07	0.785	0.025	0.010	25.582	17.142	20.051	0.154	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4474	14:21:08	0.786	0.027	0.010	25.330	17.142	20.051	0.155	0.008	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4475	14:21:09	0.786	0.028	0.010	25.452	17.142	20.050	0.156	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4476	14:21:10	0.782	0.030	0.010	25.673	17.142	20.050	0.156	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
4477	14:21:11	0.777	0.032	0.010	25.673	17.142	20.050	0.157	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4478	14:21:12	0.777	0.033	0.010	25.870	17.142	20.050	0.158	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4479	14:21:13	0.781	0.034	0.010	25.771	17.142	20.051	0.159	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4480	14:21:14	0.785	0.036	0.010	25.573	17.142	20.051	0.160	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4481	14:21:15	0.787	0.036	0.010	25.449	17.142	20.051	0.160	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4482	14:21:16	0.789	0.038	0.010	25.498	17.142	20.051	0.161	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4483	14:21:17	0.788	0.039	0.010	25.498	17.142	20.050	0.162	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4484	14:21:18	0.783	0.040	0.010	25.614	17.142	20.050	0.163	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4485	14:21:19	0.781	0.042	0.010	25.828	17.142	20.050	0.163	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4486	14:21:20	0.784	0.044	0.010	25.834	17.142	20.050	0.164	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4487	14:21:21	0.787	0.045	0.010	25.630	17.317	20.049	0.165	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	792
4488	14:21:22	0.792	0.047	0.010	25.491	17.317	20.049	0.166	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4489	14:21:23	0.792	0.048	0.010	25.491	17.317	20.049	0.167	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4490	14:21:24	0.790	0.049	0.010	25.492	17.317	20.049	0.167	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4491	14:21:25	0.788	0.050	0.010	25.715	17.317	20.050	0.168	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4492	14:21:26	0.786	0.051	0.010	25.806	17.317	20.050	0.169	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4493	14:21:27	0.794	0.053	0.010	25.731	17.317	20.050	0.170	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4494	14:21:28	0.791	0.054	0.010	25.433	17.317	20.050	0.171	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4495	14:21:29	0.788	0.056	0.010	25.433	17.317	20.050	0.171	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4496	14:21:30	0.786	0.057	0.010	25.844	17.317	20.050	0.172	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4497	14:21:31	0.786	0.058	0.010	25.869	17.317	20.050	0.173	0.009	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4498	14:21:32	0.790	0.060	0.010	25.771	17.317	20.050	0.174	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4499	14:21:33	0.790	0.061	0.010	25.605	17.317	20.050	0.174	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4500	14:21:34	0.793	0.062	0.010	25.660	17.317	20.050	0.175	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4501	14:21:35	0.792	0.063	0.010	25.660	17.317	20.050	0.176	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4502	14:21:36	0.799	0.065	0.010	25.666	17.317	20.050	0.177	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4503	14:21:37	0.804	0.066	0.010	25.486	17.317	20.051	0.178	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
4504	14:21:38	0.819	0.068	0.010	25.301	17.317	20.051	0.178	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4505	14:21:39	0.820	0.070	0.010	24.852	17.317	20.051	0.179	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4506	14:21:40	0.818	0.071	0.010	25.308	17.317	20.051	0.180	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4507	14:21:41	0.810	0.074	0.010	25.308	17.317	20.051	0.181	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4508	14:21:42	0.803	0.076	0.010	25.664	17.317	20.051	0.182	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4509	14:21:43	0.802	0.078	0.010	25.826	17.317	20.051	0.183	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4510	14:21:44	0.808	0.080	0.010	25.721	17.317	20.051	0.183	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4511	14:21:45	0.807	0.082	0.010	25.227	17.317	20.051	0.184	0.010	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4512	14:21:46	0.805	0.084	0.010	25.465	17.317	20.051	0.185	0.011	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4513	14:21:47	0.801	0.086	0.010	25.465	17.317	20.051	0.186	0.011	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4514	14:21:48	0.796	0.088	0.010	25.759	17.317	20.051	0.187	0.011	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4515	14:21:49	0.796	0.090	0.010	25.800	17.317	20.049	0.187	0.011	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4516	14:21:50	0.799	0.093	0.010	25.636	17.317	20.049	0.188	0.011	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4517	14:21:51	0.801	0.095	0.010	25.490	17.317	20.049	0.189	0.011	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4518	14:21:52	0.802	0.097	0.010	25.401	17.317	20.049	0.190	0.011	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4519	14:21:53	0.804	0.100	0.010	25.401	17.317	20.048	0.191	0.011	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4520	14:21:54	0.803	0.102	0.010	25.554	17.367	20.048	0.191	0.011	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4521	14:21:55	0.805	0.105	0.010	25.461	17.566	20.048	0.192	0.011	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4522	14:21:56	0.804	0.107	0.010	25.461	17.566	20.048	0.193	0.011	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4523	14:21:57	0.801	0.110	0.010	25.558	17.566	20.051	0.194	0.012	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4524	14:21:58	0.802	0.113	0.010	25.674	17.566	20.051	0.195	0.012	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4525	14:21:59	0.804	0.116	0.010	25.674	17.566	20.051	0.195	0.012	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4526	14:22:00	0.808	0.118	0.010	25.398	17.566	20.051	0.196	0.012	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4527	14:22:01	0.810	0.121	0.010	25.301	17.566	20.052	0.197	0.012	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4528	14:22:02	0.807	0.123	0.010	25.335	17.566	20.052	0.198	0.012	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
4529	14:22:03	0.806	0.126	0.010	25.563	17.566	20.052	0.199	0.012	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4530	14:22:04	0.806	0.129	0.010	25.461	17.566	20.052	0.199	0.012	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4531	14:22:05	0.806	0.132	0.010	25.461	17.566	20.052	0.200	0.013	0.036	Deposit	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4532	14:22:06	0.806	0.135	0.010	25.501	17.566	20.052	0.201	0.013	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4533	14:22:07	0.805	0.138	0.010	25.446	17.678	20.052	0.202	0.013	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4534	14:22:08	0.808	0.141	0.010	25.482	17.678	20.052	0.203	0.013	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4535	14:22:09	0.810	0.145	0.010	25.279	17.764	20.053	0.203	0.013	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4536	14:22:10	0.811	0.149	0.010	25.274	17.849	20.053	0.204	0.013	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4537	14:22:11	0.807	0.153	0.010	25.274	17.849	20.053	0.205	0.013	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
4538	14:22:12	0.803	0.158	0.010	25.484	17.908	20.053	0.206	0.014	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4539	14:22:13	0.799	0.165	0.010	25.615	17.937	20.051	0.207	0.014	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4540	14:22:14	0.798	0.171	0.010	25.700	17.937	20.051	0.207	0.014	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4541	14:22:15	0.798	0.178	0.010	25.547	17.935	20.051	0.208	0.014	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4542	14:22:16	0.798	0.185	0.010	25.518	17.904	20.051	0.209	0.014	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4543	14:22:17	0.799	0.192	0.010	25.518	17.904	20.049	0.210	0.014	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4544	14:22:18	0.798	0.200	0.010	25.519	17.851	20.049	0.211	0.015	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4545	14:22:19	0.797	0.208	0.010	25.507	17.760	20.049	0.211	0.015	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4546	14:22:20	0.797	0.215	0.010	25.563	17.760	20.049	0.212	0.015	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4547	14:22:21	0.794	0.223	0.010	25.582	17.659	20.049	0.213	0.015	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4548	14:22:22	0.797	0.230	0.010	25.640	17.527	20.049	0.214	0.015	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4549	14:22:23	0.799	0.237	0.010	25.640	17.527	20.049	0.215	0.016	0.036	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4550	14:22:24	0.803	0.244	0.010	25.407	17.377	20.049	0.215	0.016	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4551	14:22:25	0.804	0.251	0.010	25.347	17.205	20.048	0.216	0.016	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4552	14:22:26	0.802	0.257	0.010	25.397	17.205	20.048	0.217	0.016	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4553	14:22:27	0.797	0.263	0.010	25.587	17.022	20.048	0.218	0.017	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4554	14:22:28	0.794	0.268	0.010	25.814	16.868	20.048	0.219	0.017	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
4555	14:22:29	0.793	0.271	0.010	25.814	16.868	20.048	0.219	0.017	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4556	14:22:30	0.793	0.273	0.010	25.580	16.746	20.048	0.220	0.018	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4557	14:22:31	0.786	0.276	0.010	25.655	16.669	20.048	0.221	0.018	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4558	14:22:32	0.780	0.278	0.010	25.911	16.669	20.048	0.222	0.018	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4559	14:22:33	0.774	0.279	0.010	26.051	16.507	20.049	0.223	0.018	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4560	14:22:34	0.774	0.282	0.010	26.120	16.366	20.049	0.223	0.019	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4561	14:22:35	0.777	0.282	0.010	26.120	16.366	20.049	0.224	0.019	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4562	14:22:36	0.782	0.282	0.010	25.793	16.209	20.049	0.225	0.019	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4563	14:22:37	0.781	0.282	0.010	25.618	16.167	20.049	0.226	0.019	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4564	14:22:38	0.778	0.280	0.010	25.797	16.167	20.049	0.226	0.020	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4565	14:22:39	0.769	0.278	0.010	26.139	16.150	20.049	0.227	0.020	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4566	14:22:40	0.771	0.275	0.010	26.292	16.185	20.049	0.228	0.020	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4567	14:22:41	0.774	0.272	0.010	26.292	16.185	20.048	0.229	0.021	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4568	14:22:42	0.785	0.268	0.010	25.848	16.199	20.048	0.230	0.021	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4569	14:22:43	0.793	0.265	0.010	25.528	16.239	20.048	0.230	0.021	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4570	14:22:44	0.793	0.261	0.010	25.467	16.239	20.048	0.231	0.021	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4571	14:22:45	0.790	0.257	0.010	25.729	16.214	20.050	0.232	0.022	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4572	14:22:46	0.788	0.254	0.010	26.017	16.274	20.050	0.233	0.022	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4573	14:22:47	0.786	0.250	0.010	26.017	16.274	20.050	0.234	0.022	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4574	14:22:48	0.790	0.247	0.010	25.953	16.270	20.050	0.234	0.022	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4575	14:22:49	0.792	0.244	0.010	25.797	16.319	20.050	0.235	0.023	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4576	14:22:50	0.796	0.241	0.010	25.687	16.319	20.050	0.236	0.023	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4577	14:22:51	0.796	0.239	0.010	25.688	16.310	20.050	0.237	0.023	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
4578	14:22:52	0.794	0.236	0.010	25.822	16.301	20.050	0.237	0.023	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4579	14:22:53	0.794	0.234	0.010	25.822	16.301	20.051	0.238	0.024	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4580	14:22:54	0.795	0.233	0.010	25.887	16.271	20.051	0.239	0.024	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
4581	14:22:55	0.801	0.233	0.010	25.752	16.167	20.051	0.240	0.024	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4582	14:22:56	0.803	0.234	0.010	25.567	16.167	20.051	0.241	0.024	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4583	14:22:57	0.814	0.238	0.010	25.509	15.959	20.050	0.241	0.025	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4584	14:22:58	0.820	0.243	0.010	25.136	15.370	20.050	0.242	0.025	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4585	14:22:59	0.820	0.250	0.010	25.136	15.370	20.050	0.243	0.025	0.037	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
