	Timestamp	Filtered Rate: CBP	Filtered Rate: tri-PXZ-trz	Filtered Rate: Cl-BsubPc	Source Power: CBP	Source Power: tri-PXZ-trz	Source Power: Cl-BsubPc	Thickness: CBP	Thickness: tri-PXZ-trz	Thickness: Cl-BsubPc	State: CBP	State: tri-PXZ-trz	State: Cl-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: tri-PXZ-trz	Fundamental  Frequency: Cl-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: tri-PXZ-trz	Current Z-Ratio: Cl-BsubPc
150	12:05:43	-0.001	0.007	-0.003	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	769
151	12:05:44	-0.001	0.002	-0.002	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
152	12:05:45	-0.001	-0.003	-0.002	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
153	12:05:46	-0.000	-0.015	-0.002	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
154	12:05:47	0.000	-0.023	-0.002	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
155	12:05:48	-0.001	-0.022	-0.002	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
156	12:05:49	-0.001	-0.025	-0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
157	12:05:50	0.000	-0.017	-0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
158	12:05:51	-0.001	-0.009	-0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
159	12:05:52	0.000	-0.011	-0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
160	12:05:53	-0.001	-0.007	-0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	777
161	12:05:54	0.002	-0.001	-0.000	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
162	12:05:55	-0.001	-0.001	-0.000	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
163	12:05:56	0.000	0.002	-0.000	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
164	12:05:57	-0.001	0.006	-0.000	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
165	12:05:58	0.000	0.004	0.000	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
166	12:05:59	-0.001	0.006	0.000	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
167	12:06:00	0.000	0.010	0.000	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
168	12:06:01	-0.001	0.007	0.000	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
169	12:06:02	-0.001	0.010	0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
170	12:06:03	-0.001	0.012	0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
171	12:06:04	0.000	0.004	0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
172	12:06:05	0.000	0.001	0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
173	12:06:06	-0.001	-0.003	0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
174	12:06:07	0.000	-0.007	0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
175	12:06:08	0.001	-0.004	0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
176	12:06:09	-0.001	-0.004	0.001	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
177	12:06:10	0.000	-0.005	0.002	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
178	12:06:11	0.000	-0.001	0.002	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
179	12:06:12	0.001	-0.002	0.002	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
180	12:06:13	-0.000	0.002	0.002	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
181	12:06:14	-0.000	0.002	0.002	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
182	12:06:15	0.001	0.002	0.002	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
183	12:06:16	0.000	0.003	0.002	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
184	12:06:17	0.000	-0.000	0.003	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
185	12:06:18	0.001	0.001	0.003	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
186	12:06:19	-0.000	0.001	0.003	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
187	12:06:20	0.001	0.002	0.003	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
188	12:06:21	0.000	0.002	0.003	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
189	12:06:22	0.001	0.001	0.003	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
190	12:06:23	-0.001	-0.001	0.003	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
191	12:06:24	0.004	-0.001	0.004	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
192	12:06:25	-0.001	0.000	0.004	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
193	12:06:26	-0.000	0.001	0.004	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
194	12:06:27	-0.000	0.000	0.004	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
195	12:06:28	0.001	-0.001	0.004	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
196	12:06:29	0.000	0.001	0.004	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
197	12:06:30	0.001	-0.003	0.004	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
198	12:06:31	0.000	-0.001	0.005	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
199	12:06:32	0.001	-0.005	0.005	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
200	12:06:33	0.000	-0.005	0.005	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
201	12:06:34	0.001	-0.004	0.005	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
202	12:06:35	0.001	-0.004	0.005	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
203	12:06:36	0.001	0.001	0.005	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
204	12:06:37	0.001	-0.001	0.005	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
205	12:06:38	0.001	0.001	0.005	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
206	12:06:39	0.000	0.002	0.006	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
207	12:06:40	0.001	0.002	0.006	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	770
208	12:06:41	0.001	-0.001	0.006	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
209	12:06:42	0.001	-0.003	0.006	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
210	12:06:43	0.001	-0.005	0.006	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
211	12:06:44	0.001	-0.002	0.006	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
212	12:06:45	0.001	-0.002	0.006	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
213	12:06:46	0.001	0.002	0.006	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
214	12:06:47	0.001	0.000	0.006	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
215	12:06:48	0.001	-0.003	0.006	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
216	12:06:49	0.001	-0.001	0.007	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
217	12:06:50	0.001	-0.002	0.007	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
218	12:06:51	0.001	0.000	0.007	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
219	12:06:52	0.002	-0.000	0.007	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
220	12:06:53	0.001	0.001	0.007	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
221	12:06:54	0.001	-0.003	0.007	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
222	12:06:55	0.001	0.000	0.007	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
223	12:06:56	0.001	0.002	0.007	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
224	12:06:57	0.002	0.001	0.007	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
225	12:06:58	0.002	0.004	0.007	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
226	12:06:59	0.001	0.003	0.008	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
227	12:07:00	0.001	0.001	0.008	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
228	12:07:01	0.002	0.002	0.008	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
229	12:07:02	0.001	0.000	0.008	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
230	12:07:03	0.002	-0.001	0.008	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
231	12:07:04	0.002	0.004	0.008	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
232	12:07:05	0.001	0.004	0.008	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
233	12:07:06	0.001	0.006	0.008	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
234	12:07:07	0.002	0.002	0.008	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
235	12:07:08	0.003	-0.002	0.009	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
236	12:07:09	0.001	0.000	0.009	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
237	12:07:10	0.003	-0.003	0.009	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
238	12:07:11	0.002	-0.002	0.009	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
239	12:07:12	0.001	-0.002	0.009	22.026	14.210	22.773	-0.000	-0.000	-0.001	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
240	12:07:13	0.002	-0.002	0.009	22.026	14.210	22.773	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
241	12:07:14	0.002	-0.001	0.009	22.026	14.210	22.773	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
242	12:07:15	0.003	-0.000	0.009	22.026	14.210	22.773	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
243	12:07:16	0.001	-0.001	0.009	22.026	14.210	22.773	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
244	12:07:17	0.002	-0.003	0.009	22.026	14.210	22.773	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
245	12:07:18	0.002	-0.001	0.009	22.026	14.210	22.773	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
246	12:07:19	0.003	0.001	0.009	22.026	14.210	22.773	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
247	12:07:20	0.001	-0.001	0.010	22.026	14.210	22.773	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
248	12:07:21	0.003	-0.000	0.010	22.026	14.210	22.773	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
249	12:07:22	0.002	-0.000	0.010	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
250	12:07:23	0.003	-0.001	0.010	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
251	12:07:24	0.002	0.002	0.010	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
252	12:07:25	0.003	0.002	0.010	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
253	12:07:26	0.002	0.002	0.010	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
254	12:07:27	0.002	0.004	0.010	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
255	12:07:28	0.003	0.003	0.010	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
256	12:07:29	0.002	0.004	0.010	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
257	12:07:30	0.003	0.003	0.010	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
258	12:07:31	0.003	0.000	0.010	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
259	12:07:32	0.003	0.002	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
260	12:07:33	0.003	0.000	0.010	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
261	12:07:34	0.003	-0.003	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
262	12:07:35	0.002	-0.000	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
263	12:07:36	0.003	-0.001	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
264	12:07:37	0.003	-0.001	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
265	12:07:38	0.003	0.004	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
266	12:07:39	0.003	0.001	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
267	12:07:40	0.003	-0.001	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
268	12:07:41	0.003	-0.002	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
269	12:07:42	0.002	-0.003	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
270	12:07:43	0.003	-0.000	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
271	12:07:44	0.002	-0.002	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	777
272	12:07:45	0.003	-0.002	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
273	12:07:46	0.003	-0.003	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
274	12:07:47	0.003	-0.005	0.011	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
275	12:07:48	0.003	-0.003	0.012	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
276	12:07:49	0.003	0.000	0.012	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
277	12:07:50	0.003	0.000	0.012	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
278	12:07:51	0.002	0.004	0.012	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
279	12:07:52	0.005	0.004	0.012	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	777
280	12:07:53	0.003	-0.000	0.012	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
281	12:07:54	0.003	0.004	0.012	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	777
282	12:07:55	0.003	0.002	0.012	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
283	12:07:56	0.002	0.008	0.012	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
284	12:07:57	0.003	0.011	0.012	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
285	12:07:58	0.003	0.008	0.012	22.026	14.210	22.773	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
286	12:07:59	0.003	0.007	0.012	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
287	12:08:00	0.003	0.002	0.012	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
288	12:08:01	0.003	0.001	0.012	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
289	12:08:02	0.002	0.000	0.012	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	777
290	12:08:03	0.003	0.001	0.012	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
291	12:08:04	0.003	-0.001	0.013	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
292	12:08:05	0.003	-0.000	0.012	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
293	12:08:06	0.002	0.002	0.013	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
294	12:08:07	0.003	0.000	0.013	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
295	12:08:08	0.002	0.002	0.013	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	776
296	12:08:09	0.003	0.002	0.013	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
297	12:08:10	0.003	-0.001	0.013	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
298	12:08:11	0.003	0.000	0.013	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
299	12:08:12	0.003	0.000	0.013	22.026	14.210	22.773	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
