	Timestamp	Filtered Rate: CBP	Filtered Rate: F3EtO-BsubPc	Source Power: CBP	Source Power: F3EtO-BsubPc	Thickness: CBP	Thickness: F3EtO-BsubPc	State: CBP	State: F3EtO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: F3EtO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: F3EtO-BsubPc
3438	12:50:26	0.009	0.010	24.518	20.532	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3439	12:50:27	0.009	0.010	24.518	20.531	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3440	12:50:28	0.008	0.010	24.518	20.531	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3441	12:50:29	0.008	0.010	24.518	20.531	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3442	12:50:30	0.008	0.010	24.518	20.531	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3443	12:50:31	0.007	0.010	24.518	20.529	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3444	12:50:32	0.008	0.010	24.518	20.529	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3445	12:50:33	0.007	0.010	24.518	20.529	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3446	12:50:34	0.007	0.010	24.518	20.529	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3447	12:50:35	0.010	0.010	24.518	20.528	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3448	12:50:36	0.012	0.010	24.518	20.528	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3449	12:50:37	0.012	0.010	24.518	20.528	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	667
3450	12:50:38	0.013	0.010	24.518	20.528	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3451	12:50:39	0.016	0.010	24.518	20.527	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3452	12:50:40	0.016	0.010	24.518	20.527	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3453	12:50:41	0.017	0.010	24.518	20.527	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	663
3454	12:50:42	0.014	0.010	24.518	20.527	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3455	12:50:43	0.011	0.010	24.518	20.526	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3456	12:50:44	0.010	0.010	24.518	20.526	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3457	12:50:45	0.009	0.010	24.518	20.526	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3458	12:50:46	0.009	0.010	24.518	20.526	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3459	12:50:47	0.009	0.010	24.518	20.528	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3460	12:50:48	0.010	0.010	24.518	20.528	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3461	12:50:49	0.011	0.010	24.518	20.528	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3462	12:50:50	0.011	0.010	24.518	20.528	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3463	12:50:51	0.011	0.010	24.518	20.528	0.001	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3464	12:50:52	0.011	0.010	24.518	20.528	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3465	12:50:53	0.011	0.010	24.518	20.528	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3466	12:50:54	0.012	0.010	24.518	20.528	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3467	12:50:55	0.011	0.010	24.518	20.529	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3468	12:50:56	0.011	0.010	24.697	20.529	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3469	12:50:57	0.011	0.010	24.697	20.529	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3470	12:50:58	0.012	0.010	24.747	20.529	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3471	12:50:59	0.013	0.010	24.747	20.528	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3472	12:51:00	0.015	0.010	24.747	20.528	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3473	12:51:01	0.016	0.010	24.747	20.528	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3474	12:51:02	0.019	0.010	24.747	20.528	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3475	12:51:03	0.023	0.010	24.747	20.529	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3476	12:51:04	0.029	0.010	24.747	20.529	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3477	12:51:05	0.036	0.010	24.747	20.529	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3478	12:51:06	0.046	0.010	24.747	20.529	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3479	12:51:07	0.057	0.010	24.747	20.526	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	667
3480	12:51:08	0.075	0.010	24.747	20.526	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3481	12:51:09	0.095	0.010	24.747	20.526	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3482	12:51:10	0.119	0.010	24.747	20.526	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3483	12:51:11	0.150	0.010	24.747	20.527	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3484	12:51:12	0.182	0.010	24.747	20.527	0.002	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3485	12:51:13	0.218	0.010	24.747	20.527	0.003	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3486	12:51:14	0.263	0.010	24.747	20.527	0.003	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3487	12:51:15	0.307	0.010	24.747	20.527	0.003	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3488	12:51:16	0.348	0.010	24.747	20.527	0.003	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3489	12:51:17	0.399	0.010	24.747	20.527	0.004	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3490	12:51:18	0.457	0.010	24.747	20.527	0.004	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3491	12:51:19	0.519	0.010	24.747	20.527	0.005	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3492	12:51:20	0.583	0.010	24.697	20.527	0.005	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3493	12:51:21	0.662	0.010	24.332	20.527	0.006	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3494	12:51:22	0.724	0.010	24.089	20.527	0.007	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3495	12:51:23	0.786	0.010	24.089	20.524	0.007	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3496	12:51:24	0.851	0.010	24.089	20.524	0.008	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3497	12:51:25	0.916	0.010	24.089	20.524	0.009	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3498	12:51:26	0.981	0.010	24.039	20.524	0.010	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3499	12:51:27	1.038	0.010	23.971	20.526	0.011	0.024	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3500	12:51:28	1.078	0.010	23.971	20.526	0.012	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3501	12:51:29	1.104	0.010	23.864	20.526	0.013	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3502	12:51:30	1.113	0.010	23.579	20.526	0.014	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	667
3503	12:51:31	1.104	0.010	23.433	20.524	0.015	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3504	12:51:32	1.104	0.010	23.433	20.524	0.017	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3505	12:51:33	1.112	0.010	23.433	20.524	0.018	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3506	12:51:34	1.124	0.010	23.433	20.524	0.019	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3507	12:51:35	1.119	0.010	23.433	20.524	0.020	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3508	12:51:36	1.105	0.010	23.433	20.524	0.021	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3509	12:51:37	1.090	0.010	23.433	20.524	0.022	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3510	12:51:38	1.080	0.010	23.433	20.524	0.023	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3511	12:51:39	1.070	0.010	23.433	20.523	0.024	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3512	12:51:40	1.061	0.010	23.433	20.523	0.025	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	663
3513	12:51:41	1.051	0.010	23.433	20.523	0.026	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	666
3514	12:51:42	1.038	0.010	23.433	20.523	0.027	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	664
3515	12:51:43	1.021	0.010	23.433	20.525	0.028	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3516	12:51:44	1.008	0.010	23.433	20.525	0.029	0.025	Manual	Deposit	Sensor Status	00	Fundamental Activity	665
3517	12:51:45	0.997	0.010	23.433	20.525	0.030	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3518	12:51:46	0.983	0.010	23.432	20.525	0.031	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3519	12:51:47	0.967	0.010	23.432	20.525	0.032	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	663
3520	12:51:48	0.948	0.010	23.485	20.525	0.033	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3521	12:51:49	0.931	0.010	23.548	20.525	0.034	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3522	12:51:50	0.916	0.010	23.616	20.525	0.035	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3523	12:51:51	0.900	0.010	23.704	20.525	0.036	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3524	12:51:52	0.888	0.010	23.818	20.525	0.037	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	667
3525	12:51:53	0.878	0.010	23.818	20.525	0.038	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3526	12:51:54	0.869	0.010	23.896	20.525	0.039	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3527	12:51:55	0.865	0.010	23.992	20.524	0.040	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3528	12:51:56	0.861	0.010	24.070	20.524	0.041	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3529	12:51:57	0.858	0.010	24.167	20.524	0.041	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	667
3530	12:51:58	0.857	0.010	24.256	20.524	0.042	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3531	12:51:59	0.857	0.010	24.256	20.526	0.043	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3532	12:52:00	0.859	0.010	24.332	20.526	0.044	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3533	12:52:01	0.860	0.010	24.373	20.526	0.045	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3534	12:52:02	0.866	0.010	24.470	20.526	0.046	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3535	12:52:03	0.874	0.010	24.386	20.522	0.047	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3536	12:52:04	0.885	0.010	24.316	20.522	0.047	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3537	12:52:05	0.892	0.010	24.316	20.522	0.048	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3538	12:52:06	0.894	0.010	24.308	20.522	0.049	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3539	12:52:07	0.889	0.010	24.563	20.523	0.050	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3540	12:52:08	0.887	0.010	24.889	20.523	0.051	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3541	12:52:09	0.907	0.010	24.809	20.523	0.052	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3542	12:52:10	0.996	0.010	22.684	20.523	0.053	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3543	12:52:11	1.096	0.010	22.684	20.522	0.054	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3544	12:52:12	1.100	0.010	19.193	20.522	0.055	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3545	12:52:13	1.041	0.010	21.519	20.522	0.056	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3546	12:52:14	0.995	0.010	25.791	20.522	0.057	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3547	12:52:15	0.971	0.010	26.003	20.521	0.058	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3548	12:52:16	0.983	0.010	24.715	20.521	0.059	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3549	12:52:17	1.005	0.010	24.715	20.521	0.060	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3550	12:52:18	1.019	0.010	23.140	20.521	0.061	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3551	12:52:19	1.023	0.010	22.935	20.519	0.062	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3552	12:52:20	1.021	0.010	23.379	20.519	0.063	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3553	12:52:21	1.015	0.010	23.784	20.519	0.064	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3554	12:52:22	1.012	0.010	23.863	20.519	0.065	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3555	12:52:23	1.011	0.010	23.863	20.521	0.066	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3556	12:52:24	1.011	0.010	23.804	20.521	0.067	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3557	12:52:25	1.014	0.010	23.660	20.521	0.068	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3558	12:52:26	1.015	0.010	23.505	20.521	0.069	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3559	12:52:27	1.012	0.011	23.586	20.519	0.070	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3560	12:52:28	1.004	0.011	23.878	20.519	0.071	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3561	12:52:29	0.999	0.011	23.878	20.519	0.072	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3562	12:52:30	0.995	0.010	24.034	20.519	0.073	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3563	12:52:31	0.995	0.010	23.985	20.519	0.074	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3564	12:52:32	0.996	0.010	23.788	20.519	0.075	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3565	12:52:33	0.997	0.010	23.741	20.519	0.076	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3566	12:52:34	0.998	0.011	23.729	20.519	0.077	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3567	12:52:35	0.999	0.011	23.729	20.520	0.078	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3568	12:52:36	1.000	0.010	23.672	20.520	0.079	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3569	12:52:37	1.001	0.010	23.664	20.520	0.080	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3570	12:52:38	0.999	0.010	23.669	20.520	0.081	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3571	12:52:39	0.997	0.011	23.750	20.520	0.082	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3572	12:52:40	0.995	0.011	23.865	20.520	0.083	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3573	12:52:41	0.993	0.010	23.865	20.520	0.084	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3574	12:52:42	0.995	0.010	23.831	20.520	0.085	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3575	12:52:43	0.991	0.010	23.751	20.520	0.086	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3576	12:52:44	0.989	0.010	23.879	20.520	0.087	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3577	12:52:45	0.990	0.010	23.882	20.520	0.088	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	667
3578	12:52:46	0.994	0.010	23.690	20.520	0.089	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3579	12:52:47	0.999	0.010	23.690	20.517	0.090	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3580	12:52:48	0.999	0.010	23.522	20.517	0.091	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3581	12:52:49	0.999	0.010	23.590	20.517	0.092	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3582	12:52:50	1.001	0.010	23.677	20.517	0.093	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	663
3583	12:52:51	1.002	0.010	23.570	20.521	0.094	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3584	12:52:52	1.003	0.010	23.541	20.521	0.001	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3585	12:52:53	1.013	0.010	23.541	20.521	0.002	0.025	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3586	12:52:54	1.019	0.010	23.309	20.521	0.003	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3587	12:52:55	1.021	0.010	23.070	20.519	0.004	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3588	12:52:56	1.017	0.011	23.187	20.519	0.005	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3589	12:52:57	1.009	0.011	23.618	20.519	0.006	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3590	12:52:58	1.000	0.010	23.891	20.519	0.007	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3591	12:52:59	0.997	0.010	23.891	20.516	0.008	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3592	12:53:00	0.994	0.010	23.819	20.516	0.009	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3593	12:53:01	1.000	0.010	23.711	20.516	0.010	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	667
3594	12:53:02	1.001	0.010	23.358	20.516	0.011	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3595	12:53:03	1.001	0.010	23.450	20.519	0.012	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3596	12:53:04	0.998	0.010	23.579	20.519	0.013	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3597	12:53:05	0.993	0.010	23.579	20.519	0.014	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3598	12:53:06	0.987	0.010	23.753	20.519	0.015	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3599	12:53:07	0.983	0.010	23.891	20.520	0.016	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3600	12:53:08	0.981	0.010	23.897	20.520	0.017	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3601	12:53:09	0.979	0.010	23.891	20.520	0.018	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3602	12:53:10	0.979	0.010	23.822	20.520	0.019	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	667
3603	12:53:11	0.980	0.010	23.822	20.516	0.020	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3604	12:53:12	0.979	0.010	23.749	20.516	0.021	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3605	12:53:13	0.978	0.010	23.802	20.516	0.022	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3606	12:53:14	0.973	0.010	23.915	20.516	0.023	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3607	12:53:15	0.969	0.010	24.079	20.519	0.024	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3608	12:53:16	0.966	0.010	24.170	20.519	0.025	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3609	12:53:17	0.967	0.010	24.170	20.519	0.026	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3610	12:53:18	0.971	0.010	24.046	20.519	0.027	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3611	12:53:19	0.969	0.010	23.842	20.518	0.028	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3612	12:53:20	0.967	0.010	24.038	20.518	0.029	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3613	12:53:21	0.969	0.010	24.141	20.518	0.030	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3614	12:53:22	0.983	0.010	23.682	20.518	0.031	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3615	12:53:23	1.001	0.010	23.682	20.515	0.032	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3616	12:53:24	1.005	0.010	22.973	20.515	0.033	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3617	12:53:25	0.993	0.010	23.239	20.515	0.034	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3618	12:53:26	0.976	0.010	24.239	20.515	0.035	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3619	12:53:27	0.960	0.011	24.754	20.515	0.036	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3620	12:53:28	0.951	0.011	24.836	20.515	0.037	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3621	12:53:29	0.944	0.010	24.836	20.515	0.038	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	668
3622	12:53:30	0.944	0.010	24.690	20.515	0.038	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3623	12:53:31	1.021	0.011	24.378	20.514	0.039	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3624	12:53:32	1.106	0.011	20.462	20.514	0.040	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3625	12:53:33	1.151	0.011	18.756	20.514	0.042	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3626	12:53:34	1.135	0.010	20.704	20.514	0.043	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3627	12:53:35	1.074	0.010	20.704	20.514	0.044	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	667
3628	12:53:36	1.016	0.011	24.228	20.514	0.045	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	663
3629	12:53:37	0.979	0.011	25.765	20.514	0.046	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3630	12:53:38	0.975	0.011	25.314	20.514	0.047	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3631	12:53:39	0.990	0.010	23.769	20.515	0.048	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3632	12:53:40	1.007	0.010	22.707	20.515	0.049	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3633	12:53:41	1.013	0.010	22.707	20.515	0.050	0.000	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3634	12:53:42	1.004	0.011	22.725	20.515	0.051	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3635	12:53:43	0.985	0.010	23.544	20.514	0.052	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3636	12:53:44	0.966	0.010	24.378	20.514	0.053	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3637	12:53:45	0.955	0.010	24.657	20.514	0.054	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3638	12:53:46	0.956	0.011	24.294	20.514	0.055	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3639	12:53:47	0.967	0.010	24.294	20.514	0.056	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3640	12:53:48	0.976	0.010	23.566	20.514	0.057	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3641	12:53:49	0.979	0.011	23.325	20.514	0.058	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3642	12:53:50	0.975	0.010	23.592	20.514	0.059	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	667
3643	12:53:51	0.969	0.010	23.988	20.515	0.060	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3644	12:53:52	0.964	0.011	24.158	20.515	0.061	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3645	12:53:53	0.964	0.011	24.158	20.515	0.062	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3646	12:53:54	0.969	0.011	24.035	20.515	0.063	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3647	12:53:55	0.975	0.011	23.779	20.512	0.064	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3648	12:53:56	0.978	0.011	23.642	20.512	0.064	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3649	12:53:57	0.979	0.011	23.679	20.512	0.065	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3650	12:53:58	0.979	0.011	23.784	20.512	0.066	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3651	12:53:59	0.979	0.011	23.784	20.512	0.067	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3652	12:54:00	0.979	0.011	23.832	20.512	0.068	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3653	12:54:01	0.979	0.011	23.869	20.512	0.069	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
3654	12:54:02	0.985	0.010	23.792	20.512	0.070	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	665
3655	12:54:03	0.991	0.011	23.493	20.512	0.071	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3656	12:54:04	0.991	0.011	23.569	20.512	0.072	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	664
3657	12:54:05	0.988	0.011	23.569	20.512	0.073	0.001	Deposit	Deposit	Sensor Status	00	Fundamental Activity	666
