	Timestamp	Filtered Rate: CBP	Filtered Rate: tBuO-BsubPc	Source Power: CBP	Source Power: tBuO-BsubPc	Thickness: CBP	Thickness: tBuO-BsubPc	State: CBP	State: tBuO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: tBuO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: tBuO-BsubPc
2908	12:53:31	0.223	0.011	23.447	19.971	0.058	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2909	12:53:32	0.222	0.011	23.447	19.971	0.058	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2910	12:53:33	0.220	0.011	23.447	19.971	0.059	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2911	12:53:34	0.218	0.011	23.447	19.971	0.059	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2912	12:53:35	0.216	0.011	23.447	19.968	0.059	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2913	12:53:36	0.215	0.011	23.447	19.968	0.059	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2914	12:53:37	0.215	0.011	23.447	19.968	0.059	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2915	12:53:38	0.213	0.011	23.447	19.968	0.060	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2916	12:53:39	0.211	0.011	23.447	19.972	0.060	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2917	12:53:40	0.210	0.011	23.447	19.972	0.060	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	790
2918	12:53:41	0.208	0.011	23.447	19.972	0.060	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2919	12:53:42	0.207	0.011	23.447	19.972	0.060	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2920	12:53:43	0.206	0.011	23.447	19.967	0.061	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
2921	12:53:44	0.204	0.011	23.447	19.967	0.061	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2922	12:53:45	0.203	0.011	23.447	19.967	0.061	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2923	12:53:46	0.202	0.011	23.447	19.967	0.061	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2924	12:53:47	0.201	0.011	23.447	19.968	0.062	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2925	12:53:48	0.200	0.011	23.447	19.968	0.062	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2926	12:53:49	0.197	0.011	23.447	19.968	0.062	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	783
2927	12:53:50	0.196	0.011	23.447	19.968	0.062	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2928	12:53:51	0.195	0.011	23.447	19.968	0.062	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2929	12:53:52	0.194	0.011	23.447	19.968	0.063	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2930	12:53:53	0.194	0.011	23.447	19.968	0.063	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2931	12:53:54	0.195	0.011	23.447	19.968	0.063	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2932	12:53:55	0.193	0.011	23.447	19.967	0.063	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2933	12:53:56	0.192	0.011	23.447	19.967	0.063	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2934	12:53:57	0.191	0.011	23.447	19.967	0.063	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2935	12:53:58	0.187	0.011	23.447	19.967	0.064	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2936	12:53:59	0.186	0.011	23.447	19.964	0.064	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2937	12:54:00	0.185	0.011	23.447	19.964	0.064	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2938	12:54:01	0.185	0.011	23.447	19.964	0.064	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2939	12:54:02	0.183	0.011	23.447	19.964	0.064	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2940	12:54:03	0.182	0.011	23.447	19.966	0.065	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2941	12:54:04	0.180	0.011	23.447	19.966	0.065	0.018	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2942	12:54:05	0.180	0.011	23.447	19.966	0.065	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2943	12:54:06	0.178	0.011	23.447	19.966	0.065	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2944	12:54:07	0.178	0.011	23.447	19.964	0.065	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2945	12:54:08	0.177	0.011	23.447	19.964	0.065	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2946	12:54:09	0.174	0.011	23.447	19.964	0.066	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2947	12:54:10	0.174	0.011	23.447	19.964	0.066	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2948	12:54:11	0.171	0.011	23.447	19.961	0.066	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2949	12:54:12	0.170	0.011	23.447	19.961	0.066	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
2950	12:54:13	0.170	0.011	23.447	19.961	0.066	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2951	12:54:14	0.169	0.011	23.447	19.961	0.067	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2952	12:54:15	0.169	0.011	23.447	19.962	0.067	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2953	12:54:16	0.168	0.011	23.447	19.962	0.067	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2954	12:54:17	0.169	0.011	23.447	19.962	0.067	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2955	12:54:18	0.168	0.011	23.447	19.962	0.067	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2956	12:54:19	0.168	0.011	23.447	19.963	0.067	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2957	12:54:20	0.166	0.011	23.447	19.963	0.068	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	790
2958	12:54:21	0.171	0.011	23.447	19.963	0.068	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2959	12:54:22	0.169	0.011	23.447	19.963	0.068	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2960	12:54:23	0.169	0.011	23.447	19.962	0.068	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2961	12:54:24	0.170	0.011	23.447	19.962	0.068	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2962	12:54:25	0.163	0.011	23.447	19.962	0.068	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2963	12:54:26	0.163	0.011	23.447	19.962	0.069	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2964	12:54:27	0.161	0.011	23.447	19.963	0.069	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2965	12:54:28	0.160	0.011	23.447	19.963	0.069	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2966	12:54:29	0.160	0.011	23.447	19.963	0.069	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2967	12:54:30	0.159	0.011	23.447	19.963	0.069	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	783
2968	12:54:31	0.160	0.011	23.447	19.960	0.069	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
2969	12:54:32	0.160	0.011	23.447	19.960	0.069	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2970	12:54:33	0.158	0.011	23.447	19.960	0.070	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2971	12:54:34	0.157	0.011	23.447	19.960	0.070	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2972	12:54:35	0.157	0.011	23.447	19.962	0.070	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2973	12:54:36	0.155	0.011	23.447	19.962	0.070	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2974	12:54:37	0.156	0.011	23.447	19.962	0.070	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2975	12:54:38	0.155	0.011	23.447	19.962	0.070	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2976	12:54:39	0.153	0.011	23.447	19.959	0.071	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2977	12:54:40	0.154	0.011	23.447	19.959	0.071	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2978	12:54:41	0.153	0.011	23.447	19.959	0.071	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2979	12:54:42	0.151	0.011	23.447	19.959	0.071	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2980	12:54:43	0.150	0.011	23.447	19.960	0.071	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2981	12:54:44	0.148	0.011	23.447	19.960	0.071	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2982	12:54:45	0.147	0.011	23.447	19.960	0.071	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2983	12:54:46	0.145	0.011	23.447	19.960	0.072	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2984	12:54:47	0.144	0.011	23.447	19.959	0.072	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2985	12:54:48	0.144	0.011	23.447	19.959	0.072	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2986	12:54:49	0.143	0.011	23.447	19.959	0.072	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2987	12:54:50	0.143	0.011	23.447	19.959	0.072	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2988	12:54:51	0.143	0.011	23.447	19.959	0.072	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2989	12:54:52	0.142	0.011	23.447	19.959	0.072	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2990	12:54:53	0.142	0.011	23.447	19.959	0.073	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2991	12:54:54	0.142	0.011	23.447	19.959	0.073	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2992	12:54:55	0.141	0.011	23.447	19.958	0.073	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2993	12:54:56	0.141	0.011	23.447	19.958	0.073	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2994	12:54:57	0.141	0.011	23.447	19.958	0.073	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2995	12:54:58	0.141	0.011	23.447	19.958	0.073	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2996	12:54:59	0.141	0.011	23.447	19.959	0.073	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2997	12:55:00	0.141	0.011	23.447	19.959	0.074	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	783
2998	12:55:01	0.140	0.011	23.447	19.959	0.074	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2999	12:55:02	0.139	0.011	23.447	19.959	0.074	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3000	12:55:03	0.139	0.011	23.447	19.957	0.074	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3001	12:55:04	0.140	0.011	23.447	19.957	0.074	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3002	12:55:05	0.140	0.011	23.447	19.957	0.074	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3003	12:55:06	0.140	0.011	23.447	19.957	0.074	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3004	12:55:07	0.139	0.011	23.447	19.957	0.075	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3005	12:55:08	0.139	0.011	23.447	19.957	0.075	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3006	12:55:09	0.140	0.011	23.447	19.957	0.075	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3007	12:55:10	0.140	0.011	23.447	19.957	0.075	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
3008	12:55:11	0.140	0.011	23.447	19.959	0.075	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3009	12:55:12	0.140	0.011	23.447	19.959	0.075	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3010	12:55:13	0.139	0.011	23.447	19.959	0.075	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3011	12:55:14	0.139	0.011	23.447	19.959	0.076	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
3012	12:55:15	0.138	0.011	23.447	19.957	0.076	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3013	12:55:16	0.137	0.011	23.447	19.957	0.076	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
3014	12:55:17	0.137	0.011	23.447	19.957	0.076	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
3015	12:55:18	0.135	0.011	23.447	19.957	0.076	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3016	12:55:19	0.135	0.011	23.447	19.954	0.076	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3017	12:55:20	0.135	0.011	23.447	19.954	0.076	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3018	12:55:21	0.135	0.011	23.447	19.954	0.077	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3019	12:55:22	0.134	0.011	23.447	19.954	0.077	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3020	12:55:23	0.134	0.011	23.447	19.955	0.077	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	790
3021	12:55:24	0.133	0.011	23.447	19.955	0.077	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3022	12:55:25	0.133	0.011	23.447	19.955	0.077	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
3023	12:55:26	0.133	0.011	23.447	19.955	0.077	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3024	12:55:27	0.133	0.011	23.447	19.955	0.077	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3025	12:55:28	0.132	0.011	23.447	19.955	0.077	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
3026	12:55:29	0.132	0.011	23.447	19.955	0.078	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3027	12:55:30	0.132	0.011	23.447	19.955	0.078	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	790
3028	12:55:31	0.132	0.011	23.447	19.952	0.078	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
3029	12:55:32	0.132	0.011	23.447	19.952	0.078	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3030	12:55:33	0.131	0.011	23.447	19.952	0.078	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3031	12:55:34	0.131	0.011	23.447	19.952	0.078	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3032	12:55:35	0.131	0.011	23.447	19.954	0.078	0.019	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3033	12:55:36	0.130	0.011	23.447	19.954	0.079	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3034	12:55:37	0.131	0.011	23.447	19.954	0.079	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3035	12:55:38	0.131	0.011	23.447	19.954	0.079	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3036	12:55:39	0.131	0.011	23.447	19.956	0.079	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3037	12:55:40	0.132	0.011	23.447	19.956	0.079	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3038	12:55:41	0.131	0.011	23.447	19.956	0.079	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3039	12:55:42	0.131	0.011	23.447	19.956	0.079	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
3040	12:55:43	0.132	0.011	23.447	19.953	0.079	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3041	12:55:44	0.131	0.011	23.447	19.953	0.080	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
3042	12:55:45	0.132	0.011	23.447	19.953	0.080	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3043	12:55:46	0.132	0.011	23.447	19.953	0.080	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
3044	12:55:47	0.131	0.011	23.447	19.951	0.080	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	790
3045	12:55:48	0.131	0.011	23.447	19.951	0.080	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3046	12:55:49	0.131	0.011	23.447	19.951	0.080	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
3047	12:55:50	0.131	0.011	23.447	19.951	0.080	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
3048	12:55:51	0.131	0.011	23.447	19.954	0.080	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3049	12:55:52	0.131	0.011	23.447	19.954	0.081	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	790
3050	12:55:53	0.130	0.011	23.447	19.954	0.081	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
3051	12:55:54	0.130	0.011	23.447	19.954	0.081	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3052	12:55:55	0.130	0.011	23.447	19.950	0.081	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3053	12:55:56	0.130	0.011	23.447	19.950	0.081	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
3054	12:55:57	0.130	0.011	23.447	19.950	0.081	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3055	12:55:58	0.129	0.011	23.447	19.950	0.081	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	790
3056	12:55:59	0.129	0.011	23.447	19.950	0.082	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3057	12:56:00	0.128	0.011	23.447	19.950	0.082	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3058	12:56:01	0.128	0.011	23.447	19.950	0.082	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
3059	12:56:02	0.129	0.011	23.447	19.950	0.082	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3060	12:56:03	0.129	0.011	23.447	19.951	0.082	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3061	12:56:04	0.129	0.011	23.447	19.951	0.082	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
3062	12:56:05	0.129	0.011	23.447	19.951	0.082	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3063	12:56:06	0.128	0.011	23.447	19.951	0.082	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
3064	12:56:07	0.128	0.011	23.447	19.949	0.083	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3065	12:56:08	0.128	0.011	23.447	19.949	0.083	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3066	12:56:09	0.128	0.011	23.447	19.949	0.083	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3067	12:56:10	0.128	0.011	23.447	19.949	0.083	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3068	12:56:11	0.129	0.011	23.447	19.949	0.083	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	790
3069	12:56:12	0.129	0.011	23.447	19.949	0.083	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3070	12:56:13	0.129	0.011	23.447	19.949	0.083	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
3071	12:56:14	0.130	0.011	23.447	19.949	0.083	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3072	12:56:15	0.130	0.011	23.447	19.949	0.084	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3073	12:56:16	0.131	0.011	23.447	19.949	0.084	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3074	12:56:17	0.130	0.011	23.447	19.949	0.084	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3075	12:56:18	0.130	0.011	23.447	19.949	0.084	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3076	12:56:19	0.130	0.011	23.447	19.949	0.084	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
3077	12:56:20	0.129	0.011	23.447	19.949	0.084	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
3078	12:56:21	0.132	0.011	23.447	19.949	0.084	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3079	12:56:22	0.133	0.011	23.447	19.949	0.084	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	790
3080	12:56:23	0.129	0.011	23.447	19.950	0.085	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3081	12:56:24	0.128	0.011	23.447	19.950	0.085	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3082	12:56:25	0.124	0.011	23.447	19.950	0.085	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3083	12:56:26	0.123	0.011	23.447	19.950	0.085	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3084	12:56:27	0.129	0.011	23.447	19.950	0.085	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3085	12:56:28	0.130	0.011	23.447	19.950	0.085	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3086	12:56:29	0.131	0.011	23.447	19.950	0.085	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
3087	12:56:30	0.132	0.011	23.447	19.950	0.086	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3088	12:56:31	0.130	0.011	23.447	19.948	0.086	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	791
3089	12:56:32	0.130	0.011	23.447	19.948	0.086	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
3090	12:56:33	0.131	0.011	23.447	19.948	0.086	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3091	12:56:34	0.130	0.011	23.447	19.948	0.086	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3092	12:56:35	0.130	0.011	23.447	19.949	0.086	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3093	12:56:36	0.130	0.011	23.447	19.949	0.086	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
3094	12:56:37	0.130	0.011	23.447	19.949	0.086	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3095	12:56:38	0.131	0.011	23.447	19.949	0.087	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3096	12:56:39	0.133	0.011	23.447	19.947	0.087	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3097	12:56:40	0.131	0.011	23.447	19.947	0.087	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3098	12:56:41	0.131	0.011	23.447	19.947	0.087	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
3099	12:56:42	0.131	0.011	23.447	19.947	0.087	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3100	12:56:43	0.129	0.011	23.447	19.947	0.087	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	790
3101	12:56:44	0.130	0.011	23.447	19.947	0.087	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	791
3102	12:56:45	0.131	0.011	23.447	19.947	0.087	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
3103	12:56:46	0.130	0.011	23.447	19.947	0.088	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3104	12:56:47	0.130	0.011	23.447	19.946	0.088	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	790
3105	12:56:48	0.131	0.011	23.447	19.946	0.088	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3106	12:56:49	0.130	0.011	23.447	19.946	0.088	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
3107	12:56:50	0.132	0.011	23.447	19.946	0.088	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3108	12:56:51	0.132	0.011	23.447	19.947	0.088	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3109	12:56:52	0.133	0.011	23.447	19.947	0.088	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3110	12:56:53	0.134	0.011	23.447	19.947	0.089	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3111	12:56:54	0.134	0.011	23.447	19.947	0.089	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3112	12:56:55	0.135	0.011	23.447	19.947	0.089	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3113	12:56:56	0.135	0.011	23.447	19.947	0.089	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3114	12:56:57	0.136	0.011	23.447	19.947	0.089	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3115	12:56:58	0.136	0.011	23.447	19.947	0.089	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
3116	12:56:59	0.136	0.011	23.447	19.947	0.089	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3117	12:57:00	0.137	0.011	23.447	19.947	0.089	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
3118	12:57:01	0.136	0.011	23.447	19.947	0.090	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3119	12:57:02	0.136	0.011	23.447	19.947	0.090	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3120	12:57:03	0.136	0.011	23.447	19.946	0.090	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
3121	12:57:04	0.136	0.011	23.447	19.946	0.090	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3122	12:57:05	0.136	0.011	23.447	19.946	0.090	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3123	12:57:06	0.135	0.011	23.447	19.946	0.090	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
3124	12:57:07	0.137	0.011	23.447	19.946	0.090	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
3125	12:57:08	0.137	0.011	23.447	19.946	0.091	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3126	12:57:09	0.136	0.011	23.447	19.946	0.091	0.020	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3127	12:57:10	0.136	0.011	23.447	19.946	0.091	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
3128	12:57:11	0.135	0.011	23.447	19.945	0.091	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
3129	12:57:12	0.135	0.010	23.447	19.945	0.091	0.021	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
