	Timestamp	Filtered Rate: CBP	Filtered Rate: EtO-BsubPc	Source Power: CBP	Source Power: EtO-BsubPc	Thickness: CBP	Thickness: EtO-BsubPc	State: CBP	State: EtO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: EtO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: EtO-BsubPc
1862	12:25:28	0.001	0.010	16.695	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1863	12:25:29	0.001	0.010	16.883	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1864	12:25:30	-0.001	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1865	12:25:31	0.000	0.011	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1866	12:25:32	0.001	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1867	12:25:33	0.000	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1868	12:25:34	0.001	0.011	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1869	12:25:35	0.001	0.011	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1870	12:25:36	0.001	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1871	12:25:37	0.000	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1872	12:25:38	0.001	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1873	12:25:39	0.000	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1874	12:25:40	0.001	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1875	12:25:41	0.001	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1876	12:25:42	0.000	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1877	12:25:43	0.001	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1878	12:25:44	0.000	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1879	12:25:45	0.000	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1880	12:25:46	0.001	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1881	12:25:47	0.001	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1882	12:25:48	0.000	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1883	12:25:49	0.000	0.010	17.210	20.100	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1884	12:25:50	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1885	12:25:51	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1886	12:25:52	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1887	12:25:53	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1888	12:25:54	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1889	12:25:55	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1890	12:25:56	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1891	12:25:57	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1892	12:25:58	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1893	12:25:59	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1894	12:26:00	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1895	12:26:01	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1896	12:26:02	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1897	12:26:03	-0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1898	12:26:04	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1899	12:26:05	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1900	12:26:06	-0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1901	12:26:07	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1902	12:26:08	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1903	12:26:09	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1904	12:26:10	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1905	12:26:11	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1906	12:26:12	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1907	12:26:13	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1908	12:26:14	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1909	12:26:15	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1910	12:26:16	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1911	12:26:17	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1912	12:26:18	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1913	12:26:19	-0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1914	12:26:20	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1915	12:26:21	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1916	12:26:22	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1917	12:26:23	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1918	12:26:24	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1919	12:26:25	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1920	12:26:26	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1921	12:26:27	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1922	12:26:28	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1923	12:26:29	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1924	12:26:30	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1925	12:26:31	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	782
1926	12:26:32	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1927	12:26:33	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1928	12:26:34	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1929	12:26:35	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1930	12:26:36	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1931	12:26:37	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1932	12:26:38	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	791
1933	12:26:39	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1934	12:26:40	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1935	12:26:41	-0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1936	12:26:42	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1937	12:26:43	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1938	12:26:44	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1939	12:26:45	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1940	12:26:46	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1941	12:26:47	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1942	12:26:48	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1943	12:26:49	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1944	12:26:50	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1945	12:26:51	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1946	12:26:52	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1947	12:26:53	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1948	12:26:54	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1949	12:26:55	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1950	12:26:56	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1951	12:26:57	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1952	12:26:58	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1953	12:26:59	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1954	12:27:00	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1955	12:27:01	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1956	12:27:02	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1957	12:27:03	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1958	12:27:04	-0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
1959	12:27:05	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1960	12:27:06	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1961	12:27:07	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
1962	12:27:08	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
1963	12:27:09	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1964	12:27:10	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
1965	12:27:11	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1966	12:27:12	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
1967	12:27:13	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1968	12:27:14	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1969	12:27:15	-0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1970	12:27:16	-0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1971	12:27:17	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
1972	12:27:18	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1973	12:27:19	-0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1974	12:27:20	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1975	12:27:21	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1976	12:27:22	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1977	12:27:23	-0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1978	12:27:24	-0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1979	12:27:25	-0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1980	12:27:26	0.000	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1981	12:27:27	0.001	0.010	17.210	20.100	0.000	0.010	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
1982	12:27:28	-0.000	0.010	17.210	20.100	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1983	12:27:29	0.000	0.010	17.210	20.100	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
1984	12:27:30	0.000	0.010	17.454	20.100	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1985	12:27:31	0.000	0.010	18.112	20.100	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1986	12:27:32	0.000	0.010	19.162	20.100	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
1987	12:27:33	0.001	0.010	21.067	20.100	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1988	12:27:34	0.001	0.010	23.243	20.100	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1989	12:27:35	0.001	0.010	23.418	20.100	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1990	12:27:36	-0.001	0.010	23.715	20.100	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1991	12:27:37	-0.001	0.010	24.250	20.100	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1992	12:27:38	-0.001	0.010	24.300	20.100	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1993	12:27:39	0.000	0.010	24.300	20.100	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1994	12:27:40	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1995	12:27:41	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1996	12:27:42	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
1997	12:27:43	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1998	12:27:44	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1999	12:27:45	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2000	12:27:46	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2001	12:27:47	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2002	12:27:48	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2003	12:27:49	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2004	12:27:50	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2005	12:27:51	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2006	12:27:52	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2007	12:27:53	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2008	12:27:54	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2009	12:27:55	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2010	12:27:56	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2011	12:27:57	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2012	12:27:58	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2013	12:27:59	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2014	12:28:00	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2015	12:28:01	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2016	12:28:02	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2017	12:28:03	-0.001	0.010	24.300	20.101	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2018	12:28:04	-0.001	0.010	24.300	20.102	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2019	12:28:05	-0.001	0.010	24.300	20.102	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2020	12:28:06	-0.001	0.010	24.300	20.102	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
2021	12:28:07	-0.001	0.010	24.300	20.102	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2022	12:28:08	-0.001	0.010	24.300	20.102	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2023	12:28:09	-0.001	0.010	24.300	20.102	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2024	12:28:10	0.000	0.010	24.300	20.102	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2025	12:28:11	-0.001	0.010	24.300	20.102	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2026	12:28:12	0.000	0.010	24.300	20.102	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2027	12:28:13	0.000	0.010	24.300	20.102	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2028	12:28:14	0.000	0.010	24.300	20.102	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2029	12:28:15	0.000	0.010	24.300	20.102	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	783
2030	12:28:16	0.001	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
2031	12:28:17	0.001	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	783
2032	12:28:18	0.001	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2033	12:28:19	0.001	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2034	12:28:20	0.001	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
2035	12:28:21	0.001	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2036	12:28:22	0.001	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2037	12:28:23	0.001	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2038	12:28:24	0.002	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2039	12:28:25	0.002	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2040	12:28:26	0.001	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2041	12:28:27	0.001	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2042	12:28:28	0.002	0.009	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2043	12:28:29	0.001	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2044	12:28:30	0.003	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2045	12:28:31	0.002	0.010	24.300	20.103	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
2046	12:28:32	0.003	0.010	24.300	20.104	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
2047	12:28:33	0.002	0.010	24.300	20.104	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2048	12:28:34	0.003	0.010	24.300	20.104	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	789
2049	12:28:35	0.003	0.010	24.300	20.104	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
2050	12:28:36	0.003	0.010	24.300	20.104	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	784
2051	12:28:37	0.004	0.010	24.300	20.104	0.000	0.011	Manual	Deposit	Sensor Status	00	Fundamental Activity	783
