	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: F-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: F-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: F-BsubPc	State: CBP	State: TxOPhCz	State: F-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: F-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: F-BsubPc
2890	12:44:24	0.024	0.228	0.010	25.400	12.346	20.670	0.004	0.011	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2891	12:44:25	0.026	0.228	0.010	25.400	12.346	20.670	0.004	0.012	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2892	12:44:26	0.026	0.227	0.010	25.400	12.322	20.670	0.004	0.012	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2893	12:44:27	0.029	0.215	0.010	25.400	12.240	20.670	0.004	0.012	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2894	12:44:28	0.033	0.210	0.010	25.400	12.240	20.670	0.004	0.012	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2895	12:44:29	0.033	0.203	0.010	25.400	13.161	20.670	0.004	0.013	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2896	12:44:30	0.034	0.201	0.010	25.400	12.868	20.670	0.005	0.013	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2897	12:44:31	0.035	0.206	0.010	25.400	12.868	20.671	0.005	0.013	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2898	12:44:32	0.035	0.208	0.010	25.400	12.603	20.671	0.005	0.013	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2899	12:44:33	0.036	0.214	0.010	25.400	12.024	20.671	0.005	0.013	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2900	12:44:34	0.036	0.206	0.010	25.400	12.024	20.671	0.005	0.014	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2901	12:44:35	0.037	0.206	0.010	25.400	12.371	20.670	0.005	0.014	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2902	12:44:36	0.038	0.203	0.010	25.400	12.469	20.670	0.005	0.014	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2903	12:44:37	0.042	0.197	0.010	25.400	12.469	20.670	0.005	0.014	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2904	12:44:38	0.040	0.195	0.010	25.400	13.025	20.670	0.005	0.014	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2905	12:44:39	0.042	0.194	0.010	25.400	13.029	20.672	0.005	0.015	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2906	12:44:40	0.042	0.188	0.010	25.400	13.029	20.672	0.005	0.015	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	743
2907	12:44:41	0.042	0.185	0.010	25.597	13.088	20.672	0.005	0.015	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2908	12:44:42	0.041	0.187	0.010	25.597	13.394	20.672	0.005	0.015	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2909	12:44:43	0.038	0.179	0.010	25.597	13.394	20.671	0.005	0.015	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2910	12:44:44	0.043	0.185	0.010	25.597	13.089	20.671	0.005	0.016	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2911	12:44:45	0.048	0.182	0.010	25.597	13.021	20.671	0.005	0.016	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2912	12:44:46	0.051	0.182	0.010	25.707	13.021	20.671	0.005	0.016	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2913	12:44:47	0.055	0.185	0.010	25.757	13.181	20.670	0.005	0.016	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2914	12:44:48	0.059	0.187	0.010	25.807	12.995	20.670	0.005	0.016	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2915	12:44:49	0.062	0.186	0.010	25.807	12.995	20.670	0.005	0.016	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2916	12:44:50	0.065	0.187	0.010	25.807	12.881	20.670	0.005	0.017	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2917	12:44:51	0.067	0.192	0.010	25.807	12.922	20.669	0.005	0.017	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2918	12:44:52	0.069	0.184	0.010	25.807	12.922	20.669	0.006	0.017	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2919	12:44:53	0.071	0.185	0.010	25.807	13.118	20.669	0.006	0.017	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2920	12:44:54	0.074	0.185	0.010	25.807	13.206	20.669	0.006	0.017	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2921	12:44:55	0.076	0.185	0.010	25.807	13.206	20.671	0.006	0.018	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2922	12:44:56	0.080	0.186	0.010	25.807	13.268	20.671	0.006	0.018	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2923	12:44:57	0.083	0.192	0.010	25.807	12.941	20.671	0.006	0.018	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2924	12:44:58	0.084	0.187	0.010	25.807	12.941	20.671	0.006	0.018	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2925	12:44:59	0.089	0.181	0.010	25.807	13.152	20.670	0.006	0.018	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2926	12:45:00	0.091	0.188	0.010	25.807	13.520	20.670	0.006	0.019	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2927	12:45:01	0.089	0.182	0.010	25.807	13.520	20.670	0.006	0.019	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2928	12:45:02	0.090	0.191	0.010	25.807	13.171	20.670	0.006	0.019	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2929	12:45:03	0.093	0.197	0.010	25.807	12.524	20.669	0.006	0.019	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2930	12:45:04	0.097	0.197	0.010	25.807	12.524	20.669	0.007	0.019	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2931	12:45:05	0.100	0.188	0.010	25.807	12.691	20.669	0.007	0.019	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2932	12:45:06	0.104	0.185	0.010	25.807	13.798	20.669	0.007	0.020	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2933	12:45:07	0.107	0.180	0.010	25.807	13.798	20.671	0.007	0.020	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2934	12:45:08	0.111	0.173	0.010	25.807	14.006	20.671	0.007	0.020	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2935	12:45:09	0.113	0.186	0.010	25.807	13.814	20.671	0.007	0.020	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2936	12:45:10	0.117	0.186	0.010	25.807	13.814	20.671	0.007	0.020	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2937	12:45:11	0.121	0.195	0.010	25.807	12.627	20.672	0.007	0.021	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2938	12:45:12	0.125	0.201	0.010	25.807	12.463	20.672	0.007	0.021	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2939	12:45:13	0.130	0.206	0.010	25.807	12.463	20.672	0.008	0.021	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2940	12:45:14	0.135	0.208	0.010	25.807	12.641	20.672	0.008	0.021	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2941	12:45:15	0.140	0.200	0.010	25.807	12.616	20.670	0.008	0.021	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2942	12:45:16	0.144	0.197	0.010	25.807	12.616	20.670	0.008	0.022	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2943	12:45:17	0.149	0.188	0.010	25.807	13.635	20.670	0.008	0.022	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2944	12:45:18	0.154	0.190	0.010	25.807	13.734	20.670	0.008	0.022	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2945	12:45:19	0.158	0.203	0.010	25.807	13.734	20.670	0.008	0.022	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2946	12:45:20	0.162	0.202	0.010	25.807	12.673	20.670	0.009	0.022	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2947	12:45:21	0.165	0.203	0.010	25.807	12.607	20.670	0.009	0.023	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2948	12:45:22	0.171	0.196	0.010	25.907	12.607	20.670	0.009	0.023	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2949	12:45:23	0.175	0.187	0.010	25.957	13.422	20.670	0.009	0.023	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2950	12:45:24	0.179	0.185	0.010	25.957	14.022	20.670	0.009	0.023	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2951	12:45:25	0.185	0.188	0.010	25.957	14.022	20.670	0.009	0.023	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2952	12:45:26	0.191	0.190	0.010	25.957	13.562	20.670	0.010	0.024	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2953	12:45:27	0.200	0.190	0.010	25.957	13.197	20.671	0.010	0.024	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2954	12:45:28	0.206	0.194	0.010	25.957	13.197	20.671	0.010	0.024	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2955	12:45:29	0.216	0.198	0.010	25.957	13.017	20.671	0.010	0.024	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2956	12:45:30	0.227	0.203	0.010	25.957	12.630	20.671	0.010	0.024	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2957	12:45:31	0.254	0.207	0.010	25.957	12.630	20.670	0.011	0.025	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2958	12:45:32	0.301	0.213	0.010	25.957	12.643	20.670	0.011	0.025	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2959	12:45:33	0.352	0.209	0.010	25.957	12.324	20.670	0.011	0.025	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2960	12:45:34	0.409	0.209	0.010	25.957	12.324	20.670	0.012	0.025	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2961	12:45:35	0.475	0.208	0.010	25.957	12.938	20.671	0.012	0.025	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2962	12:45:36	0.556	0.206	0.010	25.957	13.031	20.671	0.013	0.026	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2963	12:45:37	0.639	0.210	0.010	25.957	13.031	20.671	0.013	0.026	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2964	12:45:38	0.732	0.208	0.010	25.957	12.793	20.671	0.014	0.026	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2965	12:45:39	0.835	0.210	0.010	25.957	12.816	20.673	0.015	0.026	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2966	12:45:40	0.934	0.208	0.010	25.957	12.816	20.673	0.016	0.026	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2967	12:45:41	1.031	0.213	0.010	25.957	12.687	20.673	0.017	0.027	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2968	12:45:42	1.171	0.216	0.010	25.907	12.556	20.673	0.018	0.027	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2969	12:45:43	1.286	0.219	0.010	25.769	12.556	20.674	0.019	0.027	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2970	12:45:44	1.413	0.220	0.010	25.719	12.108	20.674	0.020	0.027	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2971	12:45:45	1.499	0.217	0.010	25.655	12.341	20.674	0.022	0.027	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2972	12:45:46	1.570	0.218	0.010	25.544	12.341	20.674	0.023	0.028	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2973	12:45:47	1.652	0.215	0.010	25.494	12.477	20.672	0.025	0.028	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2974	12:45:48	1.722	0.216	0.010	25.342	12.818	20.672	0.027	0.028	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2975	12:45:49	1.792	0.213	0.010	25.221	12.818	20.672	0.028	0.028	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2976	12:45:50	1.856	0.217	0.010	25.221	12.438	20.672	0.030	0.029	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2977	12:45:51	1.901	0.216	0.010	25.221	12.397	20.674	0.032	0.029	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2978	12:45:52	1.951	0.216	0.010	25.171	12.397	20.674	0.034	0.029	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2979	12:45:53	2.004	0.215	0.010	25.028	12.430	20.674	0.036	0.029	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2980	12:45:54	2.051	0.211	0.010	25.028	12.446	20.674	0.038	0.029	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2981	12:45:55	2.073	0.212	0.010	25.028	12.446	20.673	0.040	0.030	0.019	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2982	12:45:56	2.094	0.212	0.010	24.978	12.625	20.673	0.042	0.030	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2983	12:45:57	2.092	0.214	0.010	24.918	12.673	20.673	0.044	0.030	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2984	12:45:58	2.087	0.202	0.010	24.918	12.673	20.673	0.046	0.030	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2985	12:45:59	2.103	0.191	0.010	24.918	13.085	20.671	0.048	0.030	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	747
2986	12:46:00	2.122	0.188	0.010	24.918	13.700	20.671	0.051	0.031	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2987	12:46:01	2.161	0.180	0.010	24.918	13.700	20.671	0.053	0.031	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2988	12:46:02	2.178	0.187	0.010	24.918	13.580	20.671	0.055	0.031	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2989	12:46:03	2.220	0.189	0.010	24.868	12.989	20.672	0.057	0.031	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2990	12:46:04	2.261	0.190	0.010	24.807	12.989	20.672	0.059	0.031	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2991	12:46:05	2.269	0.193	0.010	24.807	12.974	20.672	0.062	0.032	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2992	12:46:06	2.265	0.197	0.010	24.807	12.693	20.672	0.064	0.032	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2993	12:46:07	2.251	0.200	0.010	24.707	12.693	20.671	0.066	0.032	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	743
2994	12:46:08	2.233	0.196	0.010	24.707	12.598	20.671	0.068	0.032	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2995	12:46:09	2.209	0.196	0.010	24.707	13.092	20.671	0.071	0.032	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2996	12:46:10	2.190	0.187	0.010	24.707	13.092	20.671	0.073	0.033	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
2997	12:46:11	2.171	0.187	0.010	24.707	13.321	20.671	0.075	0.033	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
2998	12:46:12	2.145	0.188	0.010	24.707	13.289	20.671	0.077	0.033	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
2999	12:46:13	2.119	0.191	0.010	24.707	13.289	20.671	0.079	0.033	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
3000	12:46:14	2.092	0.194	0.010	24.707	13.087	20.671	0.081	0.033	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3001	12:46:15	2.072	0.194	0.010	24.707	12.763	20.672	0.083	0.033	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	743
3002	12:46:16	2.059	0.195	0.010	24.707	12.763	20.672	0.085	0.034	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3003	12:46:17	2.043	0.190	0.010	24.707	13.188	20.672	0.088	0.034	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3004	12:46:18	2.030	0.190	0.010	24.707	13.236	20.672	0.090	0.034	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
3005	12:46:19	2.010	0.191	0.010	24.707	13.236	20.672	0.092	0.034	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3006	12:46:20	1.995	0.193	0.010	24.707	13.084	20.672	0.094	0.034	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3007	12:46:21	1.974	0.194	0.010	24.707	12.952	20.672	0.096	0.035	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	748
3008	12:46:22	1.960	0.196	0.010	24.707	12.952	20.672	0.098	0.035	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3009	12:46:23	1.941	0.193	0.010	24.707	13.108	20.672	0.099	0.035	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3010	12:46:24	1.922	0.192	0.010	24.707	13.183	20.672	0.101	0.035	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3011	12:46:25	1.895	0.198	0.010	24.707	13.183	20.672	0.103	0.035	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3012	12:46:26	1.867	0.192	0.010	24.707	12.837	20.672	0.105	0.036	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3013	12:46:27	1.843	0.196	0.010	24.707	13.255	20.673	0.107	0.036	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3014	12:46:28	1.816	0.195	0.010	24.707	13.255	20.673	0.109	0.036	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3015	12:46:29	1.796	0.189	0.010	24.707	13.234	20.673	0.111	0.036	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3016	12:46:30	1.773	0.191	0.010	24.707	13.356	20.673	0.112	0.036	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3017	12:46:31	1.750	0.192	0.010	24.757	13.356	20.673	0.114	0.037	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	743
3018	12:46:32	1.741	0.192	0.010	24.914	13.280	20.673	0.116	0.037	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3019	12:46:33	1.723	0.194	0.010	24.914	13.022	20.673	0.118	0.037	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	743
3020	12:46:34	1.712	0.200	0.010	24.914	13.022	20.673	0.119	0.037	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3021	12:46:35	1.703	0.195	0.010	24.914	12.872	20.673	0.121	0.037	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	742
3022	12:46:36	1.688	0.195	0.010	24.914	13.130	20.673	0.123	0.038	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3023	12:46:37	1.675	0.196	0.010	24.914	13.130	20.673	0.125	0.038	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3024	12:46:38	1.665	0.191	0.010	24.914	13.187	20.673	0.126	0.038	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3025	12:46:39	1.659	0.191	0.010	24.914	13.551	20.674	0.128	0.038	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3026	12:46:40	1.656	0.194	0.010	24.914	13.551	20.674	0.129	0.038	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
3027	12:46:41	1.655	0.192	0.010	24.914	13.381	20.674	0.131	0.039	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
3028	12:46:42	1.652	0.194	0.010	24.914	13.237	20.674	0.133	0.039	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3029	12:46:43	1.652	0.198	0.010	24.914	13.237	20.674	0.134	0.039	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
3030	12:46:44	1.655	0.199	0.010	24.914	12.889	20.674	0.136	0.039	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
3031	12:46:45	1.663	0.202	0.010	24.914	12.839	20.674	0.138	0.039	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	743
3032	12:46:46	1.675	0.203	0.010	24.914	12.839	20.674	0.139	0.040	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	743
3033	12:46:47	1.680	0.206	0.010	24.914	12.747	20.673	0.141	0.040	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3034	12:46:48	1.690	0.201	0.010	24.914	12.976	20.673	0.143	0.040	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3035	12:46:49	1.702	0.206	0.010	24.914	12.976	20.673	0.145	0.040	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
3036	12:46:50	1.719	0.207	0.010	24.914	12.770	20.673	0.146	0.040	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	746
3037	12:46:51	1.733	0.208	0.010	24.799	12.727	20.673	0.148	0.041	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3038	12:46:52	1.742	0.211	0.010	24.722	12.727	20.673	0.150	0.041	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3039	12:46:53	1.752	0.211	0.010	24.722	12.514	20.673	0.151	0.041	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3040	12:46:54	1.751	0.211	0.010	24.722	12.835	20.673	0.153	0.041	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3041	12:46:55	1.767	0.208	0.010	24.722	12.835	20.672	0.155	0.041	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3042	12:46:56	1.767	0.209	0.010	24.722	12.744	20.672	0.157	0.042	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	743
3043	12:46:57	1.781	0.207	0.010	24.722	12.995	20.672	0.158	0.042	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3044	12:46:58	1.776	0.209	0.010	24.722	12.995	20.672	0.160	0.042	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3045	12:46:59	1.786	0.208	0.010	24.722	12.816	20.673	0.162	0.042	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	743
3046	12:47:00	1.795	0.212	0.010	24.722	12.650	20.673	0.164	0.042	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3047	12:47:01	1.799	0.210	0.010	24.722	12.650	20.673	0.166	0.043	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3048	12:47:02	1.802	0.209	0.010	24.722	12.529	20.673	0.167	0.043	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
3049	12:47:03	1.802	0.210	0.010	24.611	12.929	20.673	0.169	0.043	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	745
3050	12:47:04	1.802	0.204	0.010	24.611	12.929	20.673	0.171	0.043	0.020	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	744
