	Timestamp	Filtered Rate: CBP	Filtered Rate: tri-PXZ-trz	Source Power: CBP	Source Power: tri-PXZ-trz	Thickness: CBP	Thickness: tri-PXZ-trz	State: CBP	State: tri-PXZ-trz	Fundamental  Frequency: CBP	Fundamental  Frequency: tri-PXZ-trz	Current Z-Ratio: CBP	Current Z-Ratio: tri-PXZ-trz
0	14:07:22	0.000	0.000	0.000	0.000	-0.000	0.000	Ready	Ready	1	1	000.000	000.000
1	14:07:23	0.000	0.000	0.000	0.000	-0.000	0.000	Ready	Ready	1	1	000.000	000.000
2	14:07:24	-0.001	0.000	0.000	0.000	-0.000	0.000	Ready	Ready	1	1	000.000	000.000
3	14:07:25	0.001	0.000	0.000	0.000	-0.000	0.000	Ready	Ready	1	1	000.000	000.000
4	14:07:26	-0.001	0.000	0.080	0.000	-0.000	0.000	PreCon Rise	Ready	1	1	000.000	000.000
5	14:07:27	0.001	0.002	0.480	0.090	-0.000	0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
6	14:07:28	0.000	0.001	0.880	0.190	-0.000	0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
7	14:07:29	-0.001	-0.000	1.280	0.290	-0.000	0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
8	14:07:30	0.001	-0.000	1.680	0.390	-0.000	0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
9	14:07:31	0.000	-0.001	2.080	0.490	-0.000	0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
10	14:07:32	0.000	-0.001	2.480	0.590	-0.000	0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
11	14:07:33	0.000	-0.001	2.880	0.690	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
12	14:07:34	-0.001	-0.000	3.280	0.790	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
13	14:07:35	0.000	-0.001	3.680	0.890	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
14	14:07:36	0.001	-0.001	4.080	0.990	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
15	14:07:37	0.000	-0.002	4.480	1.090	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
16	14:07:38	0.000	-0.002	4.880	1.190	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
17	14:07:39	0.000	-0.001	5.280	1.290	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
18	14:07:40	0.000	-0.002	5.680	1.390	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
19	14:07:41	0.000	-0.001	6.080	1.490	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
20	14:07:42	0.000	-0.002	6.480	1.590	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
21	14:07:43	0.001	-0.002	6.880	1.690	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
22	14:07:44	-0.001	-0.002	7.280	1.790	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
23	14:07:45	0.000	-0.002	7.680	1.890	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
24	14:07:46	0.000	-0.001	8.080	1.990	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
25	14:07:47	0.001	-0.001	8.480	2.090	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
26	14:07:48	-0.001	-0.001	8.880	2.190	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
27	14:07:49	0.000	-0.001	9.280	2.290	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
28	14:07:50	0.000	-0.002	9.680	2.390	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
29	14:07:51	0.000	-0.002	10.080	2.490	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
30	14:07:52	0.000	-0.002	10.480	2.590	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
31	14:07:53	-0.001	-0.002	10.880	2.690	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
32	14:07:54	0.000	-0.002	11.280	2.790	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
33	14:07:55	0.000	-0.001	11.680	2.890	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
34	14:07:56	-0.001	-0.001	12.000	2.990	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
35	14:07:57	0.001	-0.002	12.000	3.090	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
36	14:07:58	0.000	-0.001	12.000	3.190	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
37	14:07:59	-0.001	-0.001	12.000	3.290	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
38	14:08:00	0.001	-0.002	12.000	3.390	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
39	14:08:01	0.000	-0.002	12.000	3.490	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
40	14:08:02	-0.001	-0.002	12.000	3.590	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
41	14:08:03	0.000	-0.002	12.000	3.690	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
42	14:08:04	0.000	-0.001	12.000	3.790	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
43	14:08:05	0.000	-0.001	12.000	3.890	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
44	14:08:06	0.000	-0.001	12.000	3.990	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
45	14:08:07	0.000	-0.001	12.000	4.090	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
46	14:08:08	0.000	-0.001	12.000	4.190	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
47	14:08:09	0.000	-0.001	12.000	4.290	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
48	14:08:10	-0.001	-0.002	12.000	4.390	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
49	14:08:11	0.000	-0.001	12.000	4.490	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
50	14:08:12	0.000	-0.001	12.000	4.590	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
51	14:08:13	0.001	-0.001	12.000	4.690	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
52	14:08:14	0.000	-0.001	12.000	4.790	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
53	14:08:15	0.000	-0.001	12.000	4.890	-0.000	-0.000	PreCon Soak	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
54	14:08:16	0.000	-0.000	12.000	4.990	0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
55	14:08:17	0.000	-0.001	12.000	5.090	0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
56	14:08:18	0.000	-0.000	12.000	5.190	0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
57	14:08:19	0.000	-0.001	12.000	5.290	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
58	14:08:20	-0.001	-0.001	12.000	5.390	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
59	14:08:21	0.000	-0.001	12.000	5.490	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
60	14:08:22	0.000	-0.001	12.000	5.590	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
61	14:08:23	-0.001	-0.002	12.000	5.690	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
62	14:08:24	0.001	-0.001	12.000	5.790	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
63	14:08:25	0.000	-0.001	12.000	5.890	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
64	14:08:26	0.000	-0.001	12.000	5.990	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
65	14:08:27	0.000	-0.001	12.000	6.090	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
66	14:08:28	-0.001	0.000	12.000	6.190	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
67	14:08:29	0.001	-0.000	12.000	6.290	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
68	14:08:30	0.000	0.000	12.192	6.390	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
69	14:08:31	-0.001	0.001	12.630	6.490	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
70	14:08:32	0.000	0.001	13.646	6.590	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
71	14:08:33	0.000	0.000	15.675	6.690	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
72	14:08:34	0.000	-0.001	17.891	6.790	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
73	14:08:35	0.000	0.001	19.891	6.890	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
74	14:08:36	0.000	-0.001	20.149	6.990	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
75	14:08:37	0.000	-0.001	20.242	7.090	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
76	14:08:38	0.000	-0.001	20.242	7.190	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
77	14:08:39	0.000	-0.001	20.242	7.290	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
78	14:08:40	-0.001	-0.001	20.242	7.390	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
79	14:08:41	-0.001	-0.001	20.421	7.490	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
80	14:08:42	0.000	0.001	20.828	7.590	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
81	14:08:43	0.000	-0.000	21.398	7.690	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
82	14:08:44	-0.001	0.001	22.083	7.790	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
83	14:08:45	0.000	-0.001	22.083	7.890	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
84	14:08:46	-0.001	-0.001	22.083	7.990	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
85	14:08:47	0.000	-0.001	22.083	8.090	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
86	14:08:48	-0.001	-0.002	22.083	8.190	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
87	14:08:49	-0.001	-0.001	22.083	8.290	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
88	14:08:50	-0.001	-0.001	22.083	8.390	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
89	14:08:51	-0.001	-0.001	22.083	8.490	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
90	14:08:52	-0.001	-0.001	22.083	8.590	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
91	14:08:53	0.000	-0.000	22.083	8.690	-0.000	-0.000	Manual	PreCon Rise	Sensor Status	1	Fundamental Activity	000.000
92	14:08:54	-0.001	-0.002	22.083	8.710	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
93	14:08:55	-0.000	-0.001	22.083	8.760	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
94	14:08:56	0.000	-0.001	22.083	9.072	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
95	14:08:57	-0.001	-0.001	22.083	9.675	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
96	14:08:58	0.000	-0.001	22.083	10.469	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
97	14:08:59	-0.001	-0.001	22.083	10.580	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
98	14:09:00	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
99	14:09:01	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
100	14:09:02	0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
101	14:09:03	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
102	14:09:04	-0.001	-0.003	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
103	14:09:05	-0.001	-0.003	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
104	14:09:06	-0.000	-0.003	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
105	14:09:07	-0.000	-0.003	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
106	14:09:08	-0.001	-0.002	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
107	14:09:09	0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
108	14:09:10	0.000	-0.002	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
109	14:09:11	-0.001	-0.002	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
110	14:09:12	0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
111	14:09:13	-0.001	-0.002	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
112	14:09:14	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
113	14:09:15	-0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
114	14:09:16	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
115	14:09:17	-0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
116	14:09:18	-0.001	-0.002	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
117	14:09:19	0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
118	14:09:20	-0.001	-0.002	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
119	14:09:21	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
120	14:09:22	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
121	14:09:23	-0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
122	14:09:24	0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
123	14:09:25	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
124	14:09:26	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
125	14:09:27	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
126	14:09:28	-0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
127	14:09:29	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
128	14:09:30	-0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
129	14:09:31	-0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
130	14:09:32	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
131	14:09:33	-0.001	-0.000	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
132	14:09:34	-0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
133	14:09:35	0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
134	14:09:36	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
135	14:09:37	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
136	14:09:38	0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
137	14:09:39	-0.001	-0.000	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
138	14:09:40	-0.001	-0.000	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
139	14:09:41	-0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
140	14:09:42	-0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
141	14:09:43	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
142	14:09:44	-0.000	-0.000	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
143	14:09:45	-0.001	-0.000	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
144	14:09:46	0.000	0.000	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
145	14:09:47	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
146	14:09:48	0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
147	14:09:49	-0.000	-0.000	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
148	14:09:50	-0.001	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
149	14:09:51	0.000	-0.000	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
150	14:09:52	-0.000	-0.000	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
151	14:09:53	0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
152	14:09:54	-0.001	-0.000	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
153	14:09:55	-0.000	-0.001	22.083	11.002	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
154	14:09:56	0.000	-0.000	22.083	11.112	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
155	14:09:57	-0.001	-0.001	22.083	11.465	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
156	14:09:58	-0.000	-0.001	22.083	12.174	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
157	14:09:59	0.000	-0.001	22.083	12.800	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
158	14:10:00	-0.001	-0.001	22.083	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
159	14:10:01	-0.000	-0.001	22.083	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
160	14:10:02	-0.001	-0.000	22.083	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
161	14:10:03	0.000	-0.000	22.083	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
162	14:10:04	-0.000	0.000	22.083	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
163	14:10:05	-0.001	-0.001	22.262	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
164	14:10:06	0.000	-0.001	22.661	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
165	14:10:07	-0.000	-0.001	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
166	14:10:08	-0.001	-0.001	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
167	14:10:09	-0.000	-0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
168	14:10:10	0.000	-0.001	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
169	14:10:11	-0.001	-0.001	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
170	14:10:12	-0.001	-0.001	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
171	14:10:13	0.000	-0.001	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
172	14:10:14	-0.001	-0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
173	14:10:15	0.000	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
174	14:10:16	-0.001	0.001	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
175	14:10:17	-0.000	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
176	14:10:18	-0.001	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
177	14:10:19	-0.000	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
178	14:10:20	0.000	-0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
179	14:10:21	-0.001	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
180	14:10:22	-0.000	0.001	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
181	14:10:23	-0.000	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
182	14:10:24	-0.001	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
183	14:10:25	-0.000	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
184	14:10:26	-0.000	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
185	14:10:27	-0.001	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
186	14:10:28	0.001	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
187	14:10:29	-0.001	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
188	14:10:30	0.000	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
189	14:10:31	0.000	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
190	14:10:32	0.000	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
191	14:10:33	-0.001	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
192	14:10:34	0.001	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
193	14:10:35	-0.001	0.001	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
194	14:10:36	0.001	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
195	14:10:37	-0.001	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
196	14:10:38	0.000	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
197	14:10:39	0.001	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
198	14:10:40	-0.000	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
199	14:10:41	-0.000	0.001	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
200	14:10:42	-0.000	0.001	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
201	14:10:43	0.001	0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
202	14:10:44	-0.001	0.001	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
203	14:10:45	0.001	-0.000	23.236	13.282	-0.000	-0.000	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
