	Timestamp	Filtered Rate: CBP	Filtered Rate: tri-PXZ-trz	Filtered Rate: BuO-BsubPc	Source Power: CBP	Source Power: tri-PXZ-trz	Source Power: BuO-BsubPc	Thickness: CBP	Thickness: tri-PXZ-trz	Thickness: BuO-BsubPc	State: CBP	State: tri-PXZ-trz	State: BuO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: tri-PXZ-trz	Fundamental  Frequency: BuO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: tri-PXZ-trz	Current Z-Ratio: BuO-BsubPc
3925	12:45:52	-0.000	-0.000	0.010	23.432	12.000	19.738	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
3926	12:45:53	0.001	0.000	0.010	23.432	12.000	19.738	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3927	12:45:54	0.001	0.000	0.010	23.432	12.000	19.737	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3928	12:45:55	0.001	-0.000	0.010	23.432	12.000	19.737	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
3929	12:45:56	0.001	-0.000	0.010	23.432	12.000	19.737	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3930	12:45:57	0.001	-0.000	0.010	23.432	12.000	19.737	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3931	12:45:58	-0.000	-0.001	0.010	23.432	12.000	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
3932	12:45:59	0.001	-0.000	0.010	23.432	12.000	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3933	12:46:00	-0.000	0.000	0.010	23.432	12.000	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
3934	12:46:01	0.001	-0.000	0.010	23.432	12.000	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3935	12:46:02	0.001	-0.000	0.010	23.432	12.000	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
3936	12:46:03	0.001	-0.000	0.010	23.432	12.000	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3937	12:46:04	0.001	-0.000	0.010	23.432	12.000	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3938	12:46:05	0.001	-0.000	0.010	23.432	12.000	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3939	12:46:06	0.001	0.000	0.010	23.432	12.000	19.737	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
3940	12:46:07	0.001	-0.000	0.010	23.432	12.000	19.737	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3941	12:46:08	0.001	-0.000	0.010	23.432	12.000	19.737	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3942	12:46:09	0.001	0.001	0.010	23.432	12.000	19.737	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3943	12:46:10	0.002	-0.000	0.010	23.432	12.179	19.738	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3944	12:46:11	0.001	0.000	0.010	23.432	12.597	19.738	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3945	12:46:12	0.002	-0.000	0.010	23.432	13.531	19.738	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3946	12:46:13	0.002	0.000	0.010	23.432	14.467	19.738	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3947	12:46:14	0.002	-0.000	0.010	23.432	15.583	19.737	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3948	12:46:15	0.003	-0.001	0.010	23.432	15.804	19.737	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
3949	12:46:16	0.001	-0.001	0.010	23.432	15.854	19.737	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3950	12:46:17	0.003	-0.002	0.010	23.432	16.094	19.737	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3951	12:46:18	0.001	-0.002	0.010	23.432	16.475	19.738	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3952	12:46:19	0.003	-0.000	0.010	23.432	17.149	19.738	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3953	12:46:20	0.003	-0.002	0.010	23.432	17.149	19.738	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
3954	12:46:21	0.002	-0.002	0.010	23.432	17.149	19.738	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
3955	12:46:22	0.004	-0.002	0.010	23.688	17.149	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
3956	12:46:23	0.002	-0.004	0.010	24.064	17.149	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
3957	12:46:24	0.004	-0.003	0.010	24.264	17.149	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3958	12:46:25	0.003	-0.003	0.010	24.264	17.149	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
3959	12:46:26	0.004	-0.005	0.010	24.264	17.149	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
3960	12:46:27	0.003	-0.003	0.010	24.264	17.149	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3961	12:46:28	0.005	-0.004	0.010	24.264	17.149	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
3962	12:46:29	0.005	-0.004	0.010	24.264	17.149	19.739	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
3963	12:46:30	0.005	-0.004	0.010	24.264	17.149	19.740	0.001	-0.000	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3964	12:46:31	0.005	-0.003	0.010	24.264	17.149	19.740	0.001	-0.001	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
3965	12:46:32	0.007	-0.002	0.010	24.264	17.149	19.740	0.001	-0.001	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
3966	12:46:33	0.007	-0.004	0.010	24.264	17.149	19.740	0.001	-0.001	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3967	12:46:34	0.007	-0.004	0.010	24.264	17.149	19.741	0.001	-0.001	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
3968	12:46:35	0.007	-0.006	0.010	24.264	17.149	19.741	0.001	-0.001	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
3969	12:46:36	0.008	-0.006	0.010	24.264	17.149	19.741	0.001	-0.001	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
3970	12:46:37	0.009	-0.004	0.010	24.264	17.149	19.741	0.001	-0.001	0.019	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3971	12:46:38	0.009	-0.005	0.010	24.264	17.149	19.739	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3972	12:46:39	0.010	-0.004	0.010	24.264	17.149	19.739	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3973	12:46:40	0.011	-0.004	0.010	24.264	17.149	19.739	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3974	12:46:41	0.011	-0.004	0.010	24.264	17.149	19.739	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3975	12:46:42	0.012	-0.004	0.010	24.264	17.149	19.739	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
3976	12:46:43	0.012	-0.004	0.010	24.264	17.149	19.739	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3977	12:46:44	0.012	-0.004	0.010	24.264	17.149	19.739	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
3978	12:46:45	0.015	-0.004	0.010	24.264	17.149	19.739	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
3979	12:46:46	0.015	-0.004	0.010	24.264	17.149	19.740	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
3980	12:46:47	0.015	-0.004	0.010	24.264	17.149	19.740	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3981	12:46:48	0.017	-0.005	0.010	24.264	17.149	19.740	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3982	12:46:49	0.018	-0.005	0.010	24.264	17.149	19.740	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
3983	12:46:50	0.019	-0.003	0.010	24.264	17.149	19.739	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
3984	12:46:51	0.020	-0.004	0.010	24.264	17.149	19.739	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3985	12:46:52	0.021	-0.005	0.010	24.264	17.149	19.739	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3986	12:46:53	0.023	-0.005	0.010	24.264	17.149	19.739	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3987	12:46:54	0.023	-0.006	0.010	24.264	17.149	19.740	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
3988	12:46:55	0.025	-0.005	0.010	24.264	17.149	19.740	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
3989	12:46:56	0.025	-0.004	0.010	24.264	17.149	19.740	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
3990	12:46:57	0.026	-0.005	0.010	24.264	17.149	19.740	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
3991	12:46:58	0.028	-0.004	0.010	24.264	17.149	19.741	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3992	12:46:59	0.029	-0.004	0.010	24.264	17.149	19.741	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
3993	12:47:00	0.031	-0.004	0.010	24.264	17.149	19.741	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
3994	12:47:01	0.031	-0.004	0.010	24.264	17.149	19.741	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3995	12:47:02	0.033	-0.004	0.010	24.264	17.149	19.741	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3996	12:47:03	0.033	-0.004	0.010	24.264	17.149	19.741	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
3997	12:47:04	0.035	-0.004	0.010	24.264	17.149	19.741	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
3998	12:47:05	0.036	-0.003	0.010	24.264	17.199	19.741	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
3999	12:47:06	0.037	-0.004	0.010	24.264	17.451	19.742	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4000	12:47:07	0.037	-0.004	0.010	24.264	17.571	19.742	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4001	12:47:08	0.039	-0.004	0.010	24.264	17.571	19.742	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4002	12:47:09	0.039	-0.004	0.010	24.264	17.571	19.742	0.001	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
4003	12:47:10	0.040	-0.004	0.010	24.264	17.571	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	794
4004	12:47:11	0.039	-0.003	0.010	24.264	17.571	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4005	12:47:12	0.040	-0.003	0.010	24.264	17.571	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4006	12:47:13	0.040	-0.004	0.010	24.264	17.571	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4007	12:47:14	0.041	-0.003	0.010	24.264	17.571	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4008	12:47:15	0.041	-0.003	0.010	24.264	17.571	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4009	12:47:16	0.041	-0.003	0.010	24.264	17.571	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4010	12:47:17	0.041	-0.002	0.010	24.264	17.571	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4011	12:47:18	0.041	-0.003	0.010	24.264	17.571	19.739	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4012	12:47:19	0.041	-0.003	0.010	24.264	17.571	19.739	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4013	12:47:20	0.041	-0.003	0.010	24.264	17.571	19.739	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4014	12:47:21	0.041	-0.003	0.010	24.264	17.747	19.739	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4015	12:47:22	0.042	-0.003	0.010	24.264	17.857	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4016	12:47:23	0.041	-0.003	0.010	24.264	17.907	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4017	12:47:24	0.041	-0.002	0.010	24.264	17.907	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4018	12:47:25	0.040	-0.003	0.010	24.264	17.907	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4019	12:47:26	0.040	-0.002	0.010	24.264	17.907	19.738	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4020	12:47:27	0.037	-0.002	0.010	24.264	17.907	19.738	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4021	12:47:28	0.037	-0.002	0.010	24.264	17.907	19.738	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4022	12:47:29	0.035	-0.001	0.010	24.264	17.907	19.738	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4023	12:47:30	0.035	-0.001	0.010	24.264	17.907	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4024	12:47:31	0.034	-0.001	0.010	24.264	17.907	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
4025	12:47:32	0.033	0.000	0.010	24.264	17.907	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4026	12:47:33	0.032	-0.001	0.010	24.264	17.907	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4027	12:47:34	0.032	-0.000	0.010	24.264	17.907	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4028	12:47:35	0.030	-0.000	0.010	24.264	17.907	19.740	0.002	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4029	12:47:36	0.031	0.000	0.010	24.264	17.907	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4030	12:47:37	0.030	0.000	0.010	24.264	17.907	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
4031	12:47:38	0.029	0.001	0.010	24.264	17.907	19.741	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4032	12:47:39	0.028	0.001	0.010	24.264	17.907	19.741	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4033	12:47:40	0.028	0.000	0.010	24.264	17.907	19.741	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	792
4034	12:47:41	0.026	0.001	0.010	24.264	17.907	19.741	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
4035	12:47:42	0.027	0.001	0.010	24.264	17.907	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4036	12:47:43	0.025	0.002	0.010	24.264	17.907	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4037	12:47:44	0.025	0.003	0.010	24.264	17.907	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4038	12:47:45	0.025	0.002	0.010	24.264	17.907	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4039	12:47:46	0.023	0.003	0.010	24.264	17.907	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4040	12:47:47	0.024	0.003	0.010	24.264	17.907	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4041	12:47:48	0.023	0.002	0.010	24.264	17.907	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4042	12:47:49	0.023	0.003	0.010	24.264	17.907	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
4043	12:47:50	0.022	0.004	0.010	24.264	17.907	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
4044	12:47:51	0.023	0.003	0.010	24.264	18.170	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
4045	12:47:52	0.022	0.004	0.010	24.264	18.170	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
4046	12:47:53	0.023	0.005	0.010	24.264	18.170	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
4047	12:47:54	0.021	0.005	0.010	24.264	18.170	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	781
4048	12:47:55	0.021	0.006	0.010	24.264	18.170	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
4049	12:47:56	0.021	0.006	0.010	24.264	18.170	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
4050	12:47:57	0.021	0.006	0.010	24.264	18.170	19.739	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
4051	12:47:58	0.019	0.007	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	781
4052	12:47:59	0.021	0.007	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
4053	12:48:00	0.021	0.008	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
4054	12:48:01	0.019	0.008	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4055	12:48:02	0.019	0.008	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4056	12:48:03	0.019	0.009	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4057	12:48:04	0.018	0.009	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4058	12:48:05	0.017	0.010	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4059	12:48:06	0.018	0.010	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4060	12:48:07	0.018	0.011	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4061	12:48:08	0.017	0.011	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4062	12:48:09	0.017	0.012	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4063	12:48:10	0.017	0.013	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4064	12:48:11	0.018	0.014	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4065	12:48:12	0.015	0.015	0.010	24.264	18.170	19.740	0.003	-0.001	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4066	12:48:13	0.017	0.017	0.010	24.264	18.170	19.740	0.003	-0.000	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4067	12:48:14	0.017	0.019	0.010	24.264	18.170	19.739	0.003	-0.000	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4068	12:48:15	0.017	0.021	0.010	24.264	18.170	19.739	0.003	-0.000	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4069	12:48:16	0.017	0.024	0.010	24.264	18.170	19.739	0.003	-0.000	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4070	12:48:17	0.017	0.029	0.010	24.264	18.170	19.739	0.003	-0.000	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4071	12:48:18	0.017	0.035	0.010	24.264	18.170	19.739	0.003	-0.000	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4072	12:48:19	0.017	0.043	0.010	24.264	18.170	19.739	0.003	-0.000	0.020	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4073	12:48:20	0.018	0.052	0.010	24.264	18.170	19.739	0.003	-0.000	0.021	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4074	12:48:21	0.017	0.060	0.010	24.264	18.170	19.739	0.003	-0.000	0.021	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4075	12:48:22	0.017	0.066	0.010	24.264	18.170	19.741	0.003	-0.000	0.021	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4076	12:48:23	0.017	0.070	0.010	24.264	18.170	19.741	0.004	-0.000	0.021	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4077	12:48:24	0.017	0.075	0.010	24.264	18.170	19.741	0.004	-0.000	0.021	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4078	12:48:25	0.017	0.077	0.010	24.264	18.170	19.741	0.004	0.000	0.021	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4079	12:48:26	0.016	0.080	0.010	24.264	18.170	19.740	0.004	0.000	0.021	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4080	12:48:27	0.017	0.083	0.010	24.264	18.170	19.740	0.004	0.000	0.021	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4081	12:48:28	0.015	0.083	0.010	24.264	18.170	19.740	0.004	0.000	0.021	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4082	12:48:29	0.016	0.086	0.010	24.264	18.170	19.740	0.004	0.000	0.021	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4083	12:48:30	0.015	0.086	0.010	24.264	18.170	19.738	0.004	0.000	0.021	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4084	12:48:31	0.015	0.087	0.010	24.264	18.170	19.738	0.004	0.001	0.021	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
